,p_c_1,p_c_2,p_c_3,p_c_4,p_c_5,p_c_6,p_c_7,p_c_8,p_c_9,p_c_10,p_c_11,p_c_12,p_c_13,p_c_14,p_c_15,p_c_16,p_c_17,p_c_18,label
0,1.5760435822135608,3.2829315420462035,-0.34981887590773164,1.361971227378224,1.423600249330502,1.1332413169829278,-0.8221950360868184,-0.49225197069723603,2.8784625675872335,-2.4707268967982694,0.33627108544612044,2.1581418383343487,-0.1518028304232924,-2.3215081853829864,-0.08243526381870493,1.7309268953988948,1.4040218230902963,-1.0966161354062496,1
1,-1.5815332006701739,-4.267892014322003,-0.9313309859745691,0.22881036384019385,-3.7338652456750916,-1.5050763493604289,0.12100997576635064,-0.36284957338982304,2.173902658657491,-0.37482620414651485,1.9192373575158421,0.2534046007574957,0.7189357561530483,-1.9165479130681804,0.26366622597011236,0.9243092443448687,-0.866234539263661,0.7170726647507364,1
2,0.18348018650892603,1.5106349054659651,-1.537392691291361,-0.32737518154382844,0.24625385224327767,-2.764763304118247,1.137981123202211,0.40422893943380644,-0.49128381917490505,-0.08843350821715205,0.2034404716804002,0.43848758714479885,-0.2910817426877589,-0.3572567145486335,0.0331991458273204,1.1467728384163909,0.6163205609419663,1.1424149365221086,1
3,3.3043713252613447,0.8928524434720408,2.3439446898233283,3.5442676338074826,-3.4892015720721608,0.022853132537638425,-0.8548902835367432,0.7868625135663199,-1.5759432198287635,-1.7374064036753594,-0.5405126349909518,-0.4245392875612117,-0.35762890619102433,-0.37462577365206656,0.14715127275515505,1.2454158896756742,-0.10338420739075646,-2.0321028658801685,0
4,-2.2859209720382463,-1.8262415849885205,-2.23883025361561,2.4311203471712,0.9632770449346061,-3.5462932122183948,1.0703387957697306,-0.1557885801212204,-0.5917968299996792,-1.6826268584570576,1.0328180829859337,0.3315020402481131,-0.5432113648079855,-2.57516745737839,0.6172648489961541,0.6562571135570469,1.6422915212464775,1.6663561158287046,0
5,0.6154524198195872,2.0255843433461806,3.9073000634599513,-0.32652322249065674,-2.5933084915702063,0.8763833076922374,-1.1124209837028805,0.7415222927848757,-1.6880161986662883,0.43939070520374923,0.32288614794784287,-2.6207312645430907,-0.0507894657869216,-0.051116687455190345,0.5254527668471578,-0.766807913426773,2.653421117585286,-2.1890131543092677,0
6,-3.3504960376759714,-0.49919415626533037,-1.3808778663136034,-1.2358783257979704,-0.48870747525920266,-4.5744568543010145,-0.5695277557169025,-0.0640404015536744,3.101419384991547,-1.4508767853177114,1.2494963948481865,-0.8747972041405606,1.6086010545540181,-1.8609487219568088,-0.6866966451475334,-0.010003895398547649,1.0935469712417645,0.2333024733487386,0
7,-4.154868950285986,-0.285803550281101,-2.3196266783217676,0.14009944795537263,2.2707160709971035,-3.0538091423260347,-1.5878652960758939,0.26021866665417637,1.2776911658103534,-0.7781191309938313,-0.02063952923945451,1.6021052931284294,2.418003013379698,-0.8040044137046198,0.4080235682849892,2.035362582344747,2.535314613839062,-0.012706098907646672,0
8,-0.1321155593309669,-4.481295488483752,-1.929245324420342,1.6100220228425555,-0.5920513188893896,-0.9531781324007348,1.2208550244058591,-0.157404699430911,-0.3099174645695345,0.14699748373365923,-0.053828167587116,-1.0227163537531785,-0.06149050206304522,-1.2611824921223629,-0.020267892601817012,-1.5597259080740062,0.16923716147583773,2.534584263518853,1
9,-2.2778335657262656,3.1519224206156293,-1.7575009751424797,0.9812804877484409,0.9115345439347262,-1.735538212777569,-0.08049400424065128,-1.3003220515931404,1.4825759172156927,-3.138173155147474,0.6271833052938682,2.192858601021435,-0.44148716390067616,-1.6313763314204808,-0.26072833246318516,1.1247429805571387,3.7291390571776954,1.6883481531402946,0
10,0.8752539732034446,-0.3024288804536067,1.9205841174315081,-1.0944239861679654,-0.030847160554286553,1.3720202392243936,-1.4082251216056452,-0.6543984425383096,1.021916222485291,-0.5098631763941239,-0.5977472770837156,0.26084452737071345,-0.7957205120622598,-0.9107438509475755,-0.28269386055209533,1.1790945115352256,1.1599654352813966,-2.817121317869583,0
11,3.666181418331564,1.9568077303111024,2.4045567189642125,2.123170422748894,0.8848444497307448,2.902479287732789,-2.1164996171035457,0.8880370109883358,-0.6375063149819776,-0.3224012798326734,-0.44963580417269916,0.39022014832526547,-2.263993765435481,-0.11630406402601096,-0.107650957804925,-0.3221547947099347,2.3558528370897407,-2.7060735646274217,1
12,1.6942916778056216,2.7981678660832707,2.4719533383628707,0.8055541887380081,-1.9191133715636621,1.9390623943276308,0.7937822176118161,2.193256385554104,-0.6019923525329427,0.5170091412272227,0.17697108449096335,-2.4117786512409136,-0.7587260008836575,0.6511695904251996,-1.514204835690965,0.09610808712021943,1.6083634750780254,-1.9977997987540297,1
13,-2.9416015603411374,-3.303245596070242,-1.4575821993051514,0.09811305667689257,-0.9312036921562212,-4.037953188455944,0.5692605684223103,-0.06311628279713967,-0.023088874778785393,-1.9518704757037868,0.9070447540831077,0.3213826115215064,-0.4562538439765784,-1.6266407244136658,0.2639877339768462,1.0875900649850563,1.9771187611842833,1.8605098157078048,1
14,-1.9825596144438704,0.5819869255708834,-1.9350213724485865,1.2695122832765509,0.521736209335795,-3.419234148525015,0.026249756115933297,0.30363811682217906,2.5477064082642826,-1.0631339395526667,1.2166746118928384,-1.1372417442934806,1.4286626404947338,-2.2890759296847967,-0.596536113790369,-0.4247842700184137,0.6427608536947124,0.10239154310644098,1
15,-3.082518583661952,-3.0667095055545115,0.89235383614937,1.9318846449972473,-2.1886145518534827,-2.849702935524089,-0.3650734793627734,-0.5716157628517496,1.6412516048440733,0.12125108485933415,1.5829032427209886,0.04620009668603476,0.3784429182188832,-2.7927037928950695,0.49398354549016626,0.17853053318934928,-0.9876771498598805,0.6956135961720417,0
16,1.267776437050732,2.4934919151246753,-1.1749548533047889,0.7349355614870874,0.5342983063469247,0.7026238364014591,-0.5720218593351605,-1.2265906573278682,2.8701205333849824,-2.3990967682906157,0.5922097713300412,1.9314187604088289,-0.2682234797563526,-2.2580957577019927,-0.4305544959068811,1.574927915447768,1.9018546515339902,-0.47441966892248755,1
17,-2.2750890956283296,3.4124480470705487,-2.2914341867761894,1.9082087657609614,0.9830299000846847,-1.4851495188825872,-0.11187799284048705,-0.8444953827488743,1.7880888545809457,-2.867917847813712,0.4463181752251976,2.0774718753990418,-0.16177699996395706,-1.536791200909359,-0.30183838917371764,1.214994415934361,3.0445960254525186,1.8558350989569985,0
