,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,home_team_curr_slg,home_team_prev_slg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,away_team_curr_slg,away_team_prev_slg,label
0,-0.08369206452036373,-0.1788624735971968,0.24931549262160602,-1.1061958449835618,-1.206664366846765,1.6660587443969839,0.028409972333774982,-1.1961884800091669,-1.7105148884574188,-1.5266202230685986,0.7530044418730182,-1.6630484270739527,1.0141759623222562,1.3211713698572487,-1.1446339404249815,1.8831300659842618,2.874468406202749,0.4388065915969368,0
1,1.235905808284815,1.1429128984678927,-1.2766694761125532,0.21332931702798247,0.09744109613875887,0.9965567752427308,-0.45414385720402534,2.10842224830227,1.3500110887242263,1.2160457059090433,-0.5438374145410758,0.5999783497498453,0.8647343238665783,-0.7595304699778858,-0.055920033749586866,-0.11527768908399202,2.4209697090755617,-0.5205450743453776,1
2,1.19686445110123,1.1038071182292808,-0.6240384046628548,-0.01580978296204623,-0.12902033156531417,1.011586411284969,0.5109638018715746,-2.0918306400188094,-0.8103601892863461,-0.7341816272619793,-1.945828610664421,0.19766247831450579,-0.4926938921058402,1.2903461574152466,-0.28783542215381297,0.04453286896882617,-1.0325972921237843,0.5902831704299343,1
3,-0.27889885043828955,-0.37439137479025736,-0.5831638072860469,-0.9086621380956061,-1.0114389981363572,-0.4517536070093269,2.4665766899984525,0.30169582207592344,-1.890545828291633,0.3982084371599044,-0.8592854336688308,-0.0034954574031654103,-0.903658397858958,-0.6670548326518797,-2.568336741462036,0.8214759461042528,-2.183786292523565,-0.6215294602340425,0
4,-0.45848909348278094,-0.5542779638878726,0.8365472082684119,1.0113654928553235,0.886151585728806,-0.2317743885729295,0.028409972333774982,0.008295804141730166,-1.1254143339962217,-0.41962883158923336,-2.8220731082415127,-0.858416684203268,-1.8003082285930316,0.5659536650282007,-2.0658533999195465,-1.551633263039299,-1.6605185650691183,-0.9749748108443727,0
5,0.220830521511601,0.12616261226397807,0.9714333796118778,-0.12642865881930118,-0.23834653804314226,-0.49001086238956987,-2.4097567453309017,0.4870010965606771,0.8099182692215826,-1.3003766594729222,-3.2076206871754334,1.2537416408322768,-0.4926938921058402,-0.2971522833478554,-2.993514953536451,0.8839261884501348,-2.2535553228508243,-0.77300603906704,1
6,-0.08369206452036373,-0.1788624735971968,-0.6635505154604356,-0.7506351725852414,-0.8552587031680309,-0.08147802815054617,-1.4319503012674635,-1.1344200551809165,-3.5108242867995627,-1.6778400142802163,-1.4200819121181676,-1.109864103850357,-1.4516110721964475,1.3211713698572487,0.2533004841227151,0.07207303795365762,-0.26513795852392713,0.7922519422072642,0
7,1.2593306225949665,1.1663763666110603,-0.9224229655135521,1.366926165253644,1.2375572494075402,-0.05551774771395261,-1.7875162809268952,-1.2270726924232933,1.465745264331935,-0.16798659505103689,-1.7004801513428371,-1.361311523497446,1.761384154600652,-1.1448456255029111,-3.5733034245470163,1.0088266731419013,-0.26513795852392713,0.7417597492629345,0
8,1.235905808284815,1.1429128984678927,-1.3706810500792113,1.29581403077398,1.1672761166717935,-1.4491749079942344,0.028409972333774982,0.965706388979624,-0.5403137795350251,0.9644034693708468,-0.40363829492874115,-0.40581132883851057,1.761384154600652,-0.5745791953258744,-1.5633700583770564,0.8214759461042528,-1.1721353527783014,2.004064572871244,1
9,0.790834336391944,0.6971070037477145,0.1689287844472174,0.4740738101200841,0.3551385828364972,0.23277799818716444,-0.873203761802642,0.4870010965606771,0.46271574239845537,0.4611189962944538,-1.6654303714397534,0.700557317608681,0.4537698181134592,-0.14302622113784605,2.4178441092288265,0.2330472651185104,-0.40467601917844626,-1.1769435826217027,1
