,p_c_1,p_c_2,p_c_3,p_c_4,p_c_5,p_c_6,p_c_7,p_c_8,p_c_9,p_c_10,p_c_11,p_c_12,p_c_13,p_c_14,p_c_15,p_c_16,p_c_17,p_c_18,label
0,0.20546499758275336,-0.8750933205266072,0.14362763877593496,0.0431505842263427,0.07507227530399649,0.12550783536359708,0.06262632516467276,0.011642072156247747,0.10908141185932106,-0.0013866174577817914,-0.14189536902051433,0.08296466023007443,0.010402928500760194,0.35864662015536664,0.5779067534841794,0.0718790192963084,0.1741828225120772,0.19211056533573295,1
1,0.16957842090579686,0.39783885926922236,-0.05692008343065428,0.5345953886377627,0.4348040711843677,0.2025057514885856,0.0950803961728469,0.056331075122292226,-0.14238538063870124,0.8212914827674422,0.1460643745877038,0.17025131104593905,0.055452847892764154,0.14488958467586838,0.18042745206891134,0.0034367236514312354,-0.08293979713472993,-0.10567436362975774,1
2,0.3004798105432978,-0.23258126284945363,-0.20164473304818115,0.18608407178699227,-0.14276363852481866,0.15841519850100166,0.2362662872818964,0.07637739660839317,-0.2718149912008846,0.06291603062336185,0.021851476222396374,-0.09644544464005853,0.11521324221878333,-0.12166156281633612,0.14611765802935578,0.0675276821497083,0.13811668380423214,-0.14475946032888432,1
3,0.43648109560818915,-0.7364775518067982,-0.04223293415327328,0.20986096260869355,-0.2643374771273518,0.49004254823053084,-0.3917409641173827,0.15793828562263723,0.3988331684533361,0.3761998683325105,-0.4273314037076261,-0.1119203830605211,0.06543526777296026,-0.12243779680633417,0.04012250313286435,0.05427800509760468,-0.07243789027341778,0.25406908580394,0
4,0.05392151144144711,-0.06796741494839115,0.015953707755305233,-0.563838031727686,-0.2333213875185582,0.01078560415940111,0.21754217033436937,0.13346260227687712,-0.21686740338873772,0.6053887329386668,0.021636666438086954,0.04449372513648135,0.03593527602394707,-0.10675857196680254,0.31545316522051703,-0.05746407509064864,0.3123711901264563,-0.19384014689296275,0
5,-0.2584008663254069,-0.48271918752536047,-0.17434706619315504,0.3619727348311004,0.07408060305009127,-0.1761891948610514,-0.34136737979169296,0.3337799751831775,0.20829749004585046,0.09757721705709962,-0.32477488030564505,0.01801621429337214,0.034251692709934216,-0.12253002479987884,-0.41293760932184514,-0.10971471559716356,0.2554361317647848,0.3680124948169398,0
6,-0.06860125933567894,-0.03988925926975468,-0.43106034384144465,0.5158513598317982,-0.3113849235645997,-0.3548921540487872,0.1449074307211318,-0.05153445548885728,-0.6262835522316218,0.6345303337598374,0.2512356567091968,0.17477946745564144,-0.0009747837487620925,0.2768946557279315,0.1407665212588641,-0.010348720975574183,0.16585232407539877,0.022422817105520628,0
7,-0.10297618219735735,0.36564701486179063,0.252657636500739,-0.15884261756396684,-0.21434165992016224,0.24983116737111366,0.09840637921500507,-0.18273266511663314,-0.8538067569687239,0.12737593413115228,-0.23773623137452457,0.11374251438941124,0.23431919649863353,0.2250589206544108,0.325804132894359,0.04833969530910764,0.3241122127884248,0.07503293742171982,0
8,0.29411287774219164,0.4642951248867615,0.08723071818675077,-0.6405032293907498,-0.06606543028144686,-0.1285019034827431,0.08006282811678021,0.14524824979865664,0.03897283369413804,0.4566186138962502,0.30571084041672164,-0.029645470520917986,-0.10508595074858718,0.0366326757759574,-0.15812108383956552,-0.14869169705265628,0.09576106437680927,-0.32829556019519573,1
9,-0.30222550329541337,-0.7918137881632696,0.1461652089555457,0.08332175117819446,-0.23516337323642378,0.27485007508813336,0.21093371311508194,-0.2456377772355319,-0.15025620728154776,0.15881295987601568,-0.007030725478590889,0.10277242516244305,-0.023196520432211737,0.23821580051144592,0.41686577098707267,0.039590654634218826,0.5734719680273059,-0.12135509919888063,0
10,-0.12440219774536787,0.10816005902228185,-0.11253996847933222,0.21664186222094498,-0.019782289570497172,0.19137891767910425,0.00021671847536786464,0.25348866385494045,0.2669957280826167,-0.10072548935621309,-0.15658812322411736,0.17545746880821575,0.02347285631232825,0.1202949793685339,0.15753472516496111,0.09792024746563685,0.06522083348920421,0.41055821007893867,0
11,0.1529101885280854,-0.47841596308212425,0.033210328149133606,-0.4197022050693045,0.015505774071135986,0.044103329005549315,0.04762924939932411,0.1254883905374861,0.5983433953474099,-0.3033799317326296,-0.46616498383886484,-0.07422764671317073,-0.24438366944144055,0.015568360712655112,-0.026713560675045694,0.0040986153341810725,0.21152974800813126,0.4232594835409067,1
12,-0.3120494148480976,-0.45922940913381666,-0.3190734541023731,0.4257415241224423,0.05552586292041882,-0.17293288665264406,-0.2525201826008632,0.3413681400451259,0.318785082875966,-0.005345132108189862,-0.1335644989002393,-0.4201924833562885,-0.04483393854166674,-0.01894847103551877,-0.28002575485151776,0.15325927857791313,0.12973608268310272,0.31562182538810324,1
13,-0.0586919437463266,0.46220997763263466,-0.19406815556621487,0.18628567307133412,-0.2926234187821773,0.21706349253861643,0.22834133957611455,0.03119520920903698,-0.22550079998184167,0.6408859739305057,0.016920924177657583,0.09917424966491599,0.07004479042325859,-0.04467439796903363,0.22789466750823983,-0.012452784274170103,0.3499119363847709,-0.2012652449505191,1
14,0.09737654884050137,-0.4709664841916984,-0.22136490976876175,-0.09522223841977223,-0.22014249169556924,-0.5042474742238441,0.09294005519502738,0.043823293207048294,-0.5072329383782843,0.606778610160123,0.2363297935860956,0.027141424796963933,-0.03919751659402087,0.24044286255439962,0.14811165553369243,-0.026320276009563524,0.10381374525390791,0.021597187543346382,1
15,-0.2253950025256284,-0.07183042128636147,-0.48352317573588893,-0.12646468401096722,0.2900246270294053,0.06308120779469759,0.15634562048996234,0.16019497280477119,-0.23325204326711532,0.8446072269825268,0.049080285321490176,0.26439654914281735,-0.019858365124040493,0.08334529381581796,0.1565330193829342,-0.07842058847401233,-0.09580577486736913,-0.10709602189436833,0
16,0.2328070284605611,-0.7514680568099611,0.2000272003839675,0.1849917680459378,0.08059118696539858,0.1894792761398813,0.10907639682613171,-0.003380588771629327,0.09432701771384173,0.09295021983858574,0.010128288827886649,0.12616003393681918,-0.015802309017445268,0.3589861617466993,0.5029706653968335,0.10810846117075014,0.2599533427725437,0.12528579784622468,1
17,-0.26403167031497615,-0.8714429454449624,0.24354718367898182,-0.02636920495684804,-0.21837939872269213,0.24349078542929706,0.2310060110032291,-0.25267578250064254,-0.1934562531831125,0.18422540537980608,-0.0306808218942155,0.02550604704242344,-0.002323158569812191,0.28520493746202147,0.41737004528413535,0.059821525568427965,0.4811410489454782,-0.1595680093254226,0
18,-0.15298659149654864,-0.09468362509401201,-0.14203022949520128,-0.04010580550338083,-0.025319932424955754,0.12443133613066286,0.021916318871959706,0.3077869262714808,0.24602899941517375,-0.13691020485777938,-0.2952713493078204,0.06300794397383158,-0.18264848420529925,0.01767676021333084,0.1618783795301785,0.10849797981144912,-0.02628599083149701,0.4068771076624673,1
19,0.296397543497164,1.011033807869159,-0.034154020267871885,0.1688459207215542,-0.08821569102685288,0.03172887095436591,-0.02140414238416881,-0.01029709174030347,0.06530049312318362,0.3803478117121603,0.06393335878819137,0.00900595077802127,0.014996832036658763,0.0026680904304373933,-0.10749846119419305,-0.040377344126974545,0.12733635031057822,-0.23134287513479604,0
20,0.4220659444354999,-0.5169749684428167,-0.16905061527057785,0.5341614261061329,-0.26670745724057915,0.5849700915649252,-0.2854308281293035,0.16698345787399854,0.5508736201405794,0.31115400724002407,-0.08284749672992649,-0.49304726965996576,-0.046810426243712164,0.02532252525863945,0.08711346250651615,0.27751537437722673,-0.09110109467259567,0.2254325032861512,0
21,0.38079811737564434,-0.47385078022250426,0.5835193649889444,0.2417077430914733,-0.17180493997130816,0.14064804397434008,-0.3201244751048849,0.1962855166270522,0.7302708790614805,0.20490814878899827,0.02665794333767753,0.07497515222948055,-0.10194766981268065,0.08625134444435845,0.3121809748786502,0.07628471617119656,0.162373384537481,-0.012864281970021665,1
22,-0.4483170321502459,-0.11001164166933414,-0.18182585023026107,0.26351338823154347,0.26049719917142206,-0.1611584474833158,0.15596239937340647,0.07175017097398659,0.3777740874988039,-0.22483111767719485,-0.06077611346612452,-0.057572128471940674,-0.030214257972844313,-0.11301503228279046,-0.08885390897309978,0.03311460594572029,0.23870937179008292,0.06873414855376568,1
23,-0.252751417679752,-0.09314217878026367,0.019218090904752204,-0.2532504501051403,-0.15613980573434783,0.18563495752456158,-0.02411666388008036,0.08959148103508097,0.4031543749552376,0.779990261455399,0.09534573459581182,0.05069898718454988,-0.1453301327231799,0.19042698158782795,0.20570598016175812,0.020189432695201702,-0.22000650580535608,0.11156748870620099,1
24,0.08510819799865012,-0.6037534623940654,0.5040858797838165,0.32407395551185825,0.5230956832630557,-0.08754728159181341,-0.15354742559886303,0.31465671324344735,0.2142399074849554,0.01137186308235545,0.3476554891063191,-0.20707881671433945,-0.038179275600893146,-0.3104007404606057,0.03434276014944621,-0.004115897191745944,0.5175489772465126,0.1623350542914694,1
25,0.04016029744194595,-0.08647247527871191,-0.02667852453851537,-0.45081929199629756,-0.12084704333112317,-0.17838240669609073,0.035184828462908636,0.42026426562341,-0.08561887739325269,-0.30475614858613626,-0.14339253270388563,0.1473030633711418,0.03480658619803218,0.06238410765157331,0.10083781359488081,0.008723216550215516,0.40056659193558064,-0.08498933716053025,1
26,0.23472882130570663,-0.2505155145521191,-0.15469397339258378,0.27923746367168223,-0.10699627494301832,-0.03662061648727256,-0.15688535731317935,0.12374328939867534,0.7987956584089119,0.579786705116501,-0.3565222120705706,-0.11628627881584958,0.009457146184492027,-0.2739709993414303,0.1341166494970392,0.073757544435232,-0.1843076039736135,0.017475012517468542,0
