date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_curr_ip,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_curr_ip,away_pitcher_prev_ip,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_pitcher_adv,away_pitcher_adv,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,fir_result
20180401,OAK,LAA,0,6.11,0,91.1,-1,-1.0,-1,-1.0,0.9096,0.842,0.8193999999999999,0.842,0,1,0.5,0.463,0.0,0.5679012345679012,0.5,0.494,0.6666666666666666,0.46296296296296297,0
20180401,SEA,CLE,0,2.53,0,32.0,0,4.19,0,176.1,0.7666000000000001,0.7786000000000001,0.4,0.7786000000000001,0,0,1.0,0.481,1.0,0.5,0.0,0.63,2.0,0.6419753086419753,0
20180401,CIN,WAS,0,4.45,0,87.0,0,2.96,0,201.0,0.55,0.8294,0.6,0.8294,0,0,0.0,0.42,0.0,0.6790123456790124,1.0,0.599,2.0,0.654320987654321,1
20180401,DET,PIT,0,0.0,0,0.0,0,4.35,0,157.1,0.6262,0.7306,1.06,0.7306,0,0,0.0,0.395,1.0,0.47530864197530864,1.0,0.463,0.0,0.6172839506172839,1
20180401,LAD,SF,0,3.26,0,140.2,0,3.88,0,62.2,0.23819999999999997,0.8522000000000001,0.5178,0.8522000000000001,0,1,0.0,0.642,0.6666666666666666,0.5679012345679012,1.0,0.395,0.0,0.46296296296296297,0
20180402,PIT,MIN,0,4.44,0,133.2,0,3.43,0,186.1,1.12,0.7585999999999999,0.5982,0.7585999999999999,0,0,1.0,0.463,0.3333333333333333,0.6172839506172839,0.5,0.525,1.6666666666666667,0.5370370370370371,1
20180402,DET,KC,0,4.4,0,14.1,0,5.29,0,180.1,0.6262,0.7306,0.6881999999999999,0.7306,0,0,0.0,0.395,0.6666666666666666,0.47530864197530864,0.0,0.494,2.0,0.3765432098765432,0
20180402,MIL,STL,0,3.9,0,191.1,0,0.0,0,0.0,0.9182,0.8358000000000001,0.6572,0.8358000000000001,0,1,1.0,0.531,1.0,0.7037037037037037,0.0,0.512,0.0,0.4506172839506173,0
20180402,CIN,CHC,0,2.7,0,20.0,0,4.68,0,154.0,1.107,0.8546000000000001,0.8192,0.8546000000000001,0,0,0.0,0.42,0.0,0.6790123456790124,0.667,0.568,0.75,0.6234567901234568,0
20180402,TOR,CWS,0,4.82,0,37.1,0,4.53,0,47.2,0.6348,0.7886,1.1176,0.7886,1,1,0.333,0.469,0.25,0.5740740740740741,1.0,0.414,0.3333333333333333,0.5925925925925926,0
20180402,MIA,BOS,0,0.0,0,0.0,0,4.33,0,27.0,0.6718000000000001,0.7330000000000001,0.8,0.7330000000000001,1,0,0.333,0.475,0.75,0.7716049382716049,0.667,0.574,0.0,0.5246913580246914,0
20180402,HOU,BAL,0,3.62,0,146.2,0,7.84,0,93.0,0.8019999999999999,0.8954000000000001,0.5706,0.8954000000000001,1,1,0.667,0.623,0.25,0.5987654320987654,0.5,0.463,0.0,0.5617283950617284,1
20180402,ATL,WAS,0,4.32,0,100.0,0,4.67,0,181.1,0.9353999999999999,0.6592,0.6774,0.6592,1,1,0.667,0.444,0.3333333333333333,0.4876543209876543,1.0,0.599,2.0,0.654320987654321,1
20180402,ARI,LAD,0,3.49,0,157.1,0,3.77,0,126.2,0.7672,0.8096,0.1906,0.8096,1,1,0.667,0.574,2.6666666666666665,0.6666666666666666,0.333,0.642,0.5,0.5679012345679012,1
20180402,OAK,TEX,0,4.27,0,65.1,0,5.17,0,80.0,0.8548,0.842,1.0025,0.842,0,0,0.333,0.463,0.0,0.5679012345679012,0.333,0.481,0.25,0.6604938271604939,0
20180402,LAA,CLE,0,4.15,0,147.1,0,3.11,0,121.2,0.8654,0.8566,0.5928,0.8566,1,0,0.667,0.494,0.5,0.46296296296296297,0.5,0.63,1.3333333333333333,0.6419753086419753,0
20180402,SD,COL,0,5.79,0,32.2,0,5.05,0,51.2,0.6202,0.7856,1.121,0.7856,1,1,0.0,0.438,0.0,0.5,0.333,0.537,0.3333333333333333,0.5987654320987654,1
20180403,DET,KC,0,5.4,0,135.0,0,4.58,0,98.1,0.7082,0.7306,0.6504,0.7306,0,1,0.0,0.395,0.5,0.47530864197530864,0.0,0.494,1.5,0.3765432098765432,0
20180403,NYY,TB,0,3.88,0,155.1,6.0,4.12,6.0,201.0,0.7278,0.9046,0.22875,0.9046,0,1,0.5,0.562,0.5,0.5740740740740741,0.25,0.494,0.0,0.5246913580246914,0
20180403,SF,SEA,0.0,4.78,5.0,163.2,0,5.4,0,36.2,0.491,0.8171999999999999,1.1192,0.8171999999999999,0,1,0.5,0.395,0.0,0.46296296296296297,0.667,0.481,0.6666666666666666,0.5,1
20180403,MIA,BOS,11.25,3.82,4.0,169.2,0.0,2.9,6.0,214.1,0.6654,0.7330000000000001,0.692,0.7330000000000001,1,0,0.5,0.475,0.6,0.7716049382716049,0.75,0.574,0.0,0.5246913580246914,1
20180403,TOR,CWS,3.86,3.53,4.2,145.1,0,6.45,0,22.1,0.7824,0.7939999999999999,1.1176,0.7939999999999999,0,1,0.5,0.469,0.2,0.5740740740740741,1.0,0.414,0.25,0.5925925925925926,0
20180403,NYM,PHI,0,6.7,0,92.2,0,4.26,0,88.2,0.923,0.8114000000000001,0.8308,0.8114000000000001,0,1,0.667,0.432,0.75,0.6666666666666666,0.333,0.407,0.75,0.5123456790123457,0
20180403,ATL,WAS,6.35,4.54,5.2,188.1,0,3.81,0,52.0,0.9353999999999999,0.6592,1.0506,0.6592,0,1,0.667,0.444,0.25,0.4876543209876543,1.0,0.599,2.0,0.654320987654321,1
20180403,MIL,STL,0.0,2.74,6.0,141.1,0,6.33,0,21.1,0.9182,0.8358000000000001,0.6980000000000001,0.8358000000000001,0,1,1.0,0.531,0.75,0.7037037037037037,0.333,0.512,0.0,0.4506172839506173,1
20180403,HOU,BAL,0.0,1.06,6.0,34.0,0,5.76,0,25.0,0.7620000000000001,0.8954000000000001,0.43019999999999997,0.8954000000000001,1,1,0.75,0.623,0.4,0.5987654320987654,0.333,0.463,0.0,0.5617283950617284,1
20180403,ARI,LAD,0,3.37,0,155.0,1.5,2.31,6.0,175.0,0.7672,0.8096,0.5214000000000001,0.8096,1,0,0.667,0.574,2.25,0.6666666666666666,0.5,0.642,1.0,0.5679012345679012,0
20180403,OAK,TEX,9.0,4.19,5.0,105.1,4.76,4.2,5.2,148.0,0.5879999999999999,0.8304,0.95025,0.8304,1,0,0.25,0.463,0.0,0.5679012345679012,0.25,0.481,0.2,0.6604938271604939,0
20180403,LAA,CLE,7.2,2.28,5.0,27.2,0,4.98,0,141.0,0.7982,0.8566,0.7274,0.8566,1,0,0.75,0.494,0.4,0.46296296296296297,0.333,0.63,1.0,0.6419753086419753,1
20180403,SD,COL,0,7.71,0,49.0,0,4.04,0,156.0,0.5913999999999999,0.857,0.9917499999999999,0.857,1,0,0.0,0.438,0.25,0.5,0.333,0.537,0.5,0.5987654320987654,0
20180404,ATL,WAS,3.6,4.79,5.0,154.0,0.0,2.51,6.0,200.2,0.818,0.6592,1.236,0.6592,0,0,0.5,0.444,1.0,0.4876543209876543,1.0,0.599,2.2,0.654320987654321,1
20180404,NYY,TB,0.0,2.98,5.2,193.1,0.0,4.04,5.2,129.1,0.7278,0.9046,0.483,0.9046,1,1,0.5,0.562,0.4,0.5740740740740741,0.25,0.494,0.0,0.5246913580246914,1
20180404,NYM,PHI,6.0,2.97,6.0,30.1,1.69,3.54,5.1,168.0,0.923,0.8114000000000001,0.8130000000000001,0.8114000000000001,0,0,0.667,0.432,0.8,0.6666666666666666,0.333,0.407,0.8,0.5123456790123457,1
20180404,HOU,BAL,4.5,2.9,6.0,145.2,0.0,4.24,7.0,169.2,0.7183999999999999,0.8878,0.5214000000000001,0.8878,0,1,0.8,0.623,0.6666666666666666,0.5987654320987654,0.25,0.463,0.2,0.5617283950617284,1
20180404,ARI,LAD,3.18,4.08,5.2,189.2,0.0,2.72,8.0,152.1,0.9016,0.7838,0.745,0.7838,0,0,0.75,0.574,1.8,0.6666666666666666,0.4,0.642,0.8333333333333334,0.5679012345679012,1
20180404,LAA,CLE,0.0,4.55,6.1,85.0,2.25,2.18,8.0,210.2,0.7097999999999999,0.8566,0.615,0.8566,0,1,0.6,0.494,1.3333333333333333,0.46296296296296297,0.5,0.63,1.2,0.6419753086419753,1
20180404,PIT,MIN,3.6,4.14,5.0,187.0,0.0,4.14,6.0,143.1,0.873,0.7585999999999999,0.7585999999999999,0.7585999999999999,0,0,1.0,0.463,1.5,0.6172839506172839,0.5,0.525,1.25,0.5370370370370371,1
20180404,TOR,CWS,6.35,4.25,5.2,36.0,0.0,3.86,0.0,23.1,0.6636,0.7924,0.9311999999999999,0.7924,1,1,0.6,0.469,0.16666666666666666,0.5740740740740741,0.667,0.414,0.2,0.5925925925925926,0
20180404,SF,SEA,0.0,4.52,7.0,147.1,0.0,4.36,5.1,86.2,0.7858,0.7862,1.1192,0.7862,0,0,0.5,0.395,0.0,0.46296296296296297,0.667,0.481,1.5,0.5,1
20180404,MIL,STL,10.8,3.94,3.1,180.1,8.31,3.64,4.1,205.0,1.0304000000000002,0.8466000000000001,0.652,0.8466000000000001,1,1,0.75,0.531,0.6,0.7037037037037037,0.5,0.512,0.4,0.4506172839506173,1
20180404,OAK,TEX,1.17,4.37,7.2,158.2,1.8,5.28,5.0,90.1,0.7408,0.842,0.81675,0.842,0,0,0.4,0.463,0.0,0.5679012345679012,0.2,0.481,0.16666666666666666,0.6604938271604939,0
20180404,SD,COL,1.29,4.79,7.0,197.1,6.75,3.67,4.0,110.1,0.8108000000000001,0.8468,1.0718,0.8468,1,1,0.0,0.438,0.2,0.5,0.5,0.537,0.4,0.5987654320987654,1
20180405,WAS,NYM,1.42,2.57,6.1,175.1,1.59,3.53,5.2,201.1,1.0942,0.9118,0.6068,0.9118,1,0,0.8,0.599,1.8333333333333333,0.654320987654321,0.75,0.432,1.0,0.6666666666666666,1
20180405,BOS,TB,0.0,3.38,7.0,74.2,0.0,0.0,4.0,0.0,0.7666000000000001,0.8315999999999999,0.26275,0.8315999999999999,0,1,0.833,0.574,0.16666666666666666,0.5246913580246914,0.2,0.494,0.16666666666666666,0.5246913580246914,0
20180405,PHI,MIA,6.75,5.89,4.0,133.0,1.69,7.71,5.1,18.2,0.818,0.6798,0.6916,0.6798,0,0,0.25,0.407,0.6666666666666666,0.5123456790123457,0.333,0.475,0.5,0.7716049382716049,1
20180405,OAK,TEX,7.94,3.14,5.2,43.0,0.0,4.77,0.0,185.0,0.8484,0.8304,0.8207499999999999,0.8304,1,0,0.333,0.463,0.0,0.5679012345679012,0.333,0.481,0.14285714285714285,0.6604938271604939,0
20180405,SD,COL,5.79,0.0,4.2,0.0,27.0,4.81,2.1,86.0,1.0406,0.857,1.011,0.857,1,0,0.2,0.438,0.16666666666666666,0.5,0.4,0.537,0.8333333333333334,0.5987654320987654,0
20180405,CWS,DET,6.0,5.23,6.0,117.0,6.0,6.08,6.0,160.0,1.001,0.7968,0.7216000000000001,0.7968,1,0,0.5,0.414,0.16666666666666666,0.5925925925925926,0.2,0.395,0.3333333333333333,0.47530864197530864,1
20180405,MIN,SEA,0.0,5.07,6.0,158.0,11.57,2.98,4.2,136.0,0.796,0.7964,1.0764,0.7964,1,1,0.5,0.525,1.0,0.5370370370370371,0.75,0.481,1.2,0.5,1
20180405,NYY,BAL,1.5,4.74,6.0,178.1,7.2,3.4,5.0,166.2,0.8268000000000001,0.9046,0.6200000000000001,0.9046,1,1,0.6,0.562,0.6666666666666666,0.5740740740740741,0.2,0.463,0.3333333333333333,0.5617283950617284,0
20180405,PIT,CIN,0.0,4.67,3.0,34.2,1.5,6.43,6.0,91.0,0.873,0.7585999999999999,0.6804,0.7585999999999999,0,0,1.0,0.463,1.6,0.6172839506172839,0.25,0.42,0.2,0.6790123456790124,0
20180405,STL,ARI,0.0,5.11,0.0,123.1,10.8,2.86,5.0,163.2,0.7971999999999999,0.8846,0.7596,0.8846,1,0,0.4,0.512,0.5,0.4506172839506173,0.8,0.574,1.6666666666666667,0.6666666666666666,0
20180405,MIL,CHC,5.4,3.42,5.0,81.2,8.1,4.33,3.1,180.2,0.907,0.8408,0.7152000000000001,0.8408,0,0,0.8,0.531,0.5,0.7037037037037037,0.4,0.568,0.5,0.6234567901234568,0
20180406,COL,ATL,0.0,4.39,5.0,162.0,3.38,3.98,5.1,92.2,1.1385,0.8612499999999998,0.9092,0.8612499999999998,1,0,0.5,0.537,0.7142857142857143,0.5987654320987654,0.667,0.444,1.3333333333333333,0.4876543209876543,1
20180406,CLE,KC,7.94,3.28,5.2,200.0,11.25,3.75,4.0,151.1,0.38760000000000006,0.6458,0.7176,0.6458,0,1,0.333,0.63,1.1666666666666667,0.6419753086419753,0.25,0.494,1.0,0.3765432098765432,1
20180406,NYY,BAL,1.8,3.69,5.0,148.2,13.5,4.68,4.0,186.2,0.8452,0.9046,0.781,0.9046,0,1,0.667,0.562,0.5714285714285714,0.5740740740740741,0.167,0.463,0.2857142857142857,0.5617283950617284,1
20180406,PIT,CIN,0.0,4.13,6.0,150.1,10.8,3.12,5.0,89.1,0.8718,0.7585999999999999,0.7530000000000001,0.7585999999999999,0,0,0.8,0.463,1.3333333333333333,0.6172839506172839,0.25,0.42,0.16666666666666666,0.6790123456790124,0
20180406,TEX,TOR,9.0,5.52,4.0,174.1,3.86,4.98,7.0,186.0,0.764,0.8347500000000001,0.8634000000000001,0.8347500000000001,0,1,0.286,0.481,0.125,0.6604938271604939,0.571,0.469,0.14285714285714285,0.5740740740740741,0
20180406,MIL,CHC,5.4,4.81,3.1,43.0,1.5,3.03,6.0,139.2,0.8606,0.8488,0.9019999999999999,0.8488,1,1,0.667,0.531,0.42857142857142855,0.7037037037037037,0.4,0.568,0.42857142857142855,0.6234567901234568,1
20180406,HOU,SD,3.38,4.25,5.1,118.2,11.25,4.73,4.0,163.2,0.9827999999999999,0.8954000000000001,0.8962,0.8954000000000001,1,1,0.857,0.623,0.5714285714285714,0.5987654320987654,0.167,0.438,0.14285714285714285,0.5,1
20180406,LAA,OAK,0.0,3.64,0.0,121.0,9.0,6.11,4.0,91.1,0.7081999999999999,0.8566,0.721,0.8566,1,0,0.714,0.494,1.1428571428571428,0.46296296296296297,0.429,0.463,0.0,0.5679012345679012,1
20180407,NYY,BAL,2.25,3.72,4.0,65.1,9.0,7.84,4.0,93.0,0.9530000000000001,0.8702,0.662,0.8702,1,1,0.571,0.562,0.625,0.5740740740740741,0.286,0.463,0.375,0.5617283950617284,0
20180407,WAS,NYM,1.5,2.96,6.0,201.0,6.75,6.08,4.0,66.2,0.8556000000000001,0.8974,0.6935,0.8974,0,0,0.571,0.599,1.7142857142857142,0.654320987654321,0.833,0.432,0.8571428571428571,0.6666666666666666,0
20180407,BOS,TB,1.69,4.65,5.1,203.1,2.25,3.43,4.0,86.2,0.7908,0.8315999999999999,0.48949999999999994,0.8315999999999999,1,0,0.857,0.574,0.14285714285714285,0.5246913580246914,0.143,0.494,0.14285714285714285,0.5246913580246914,1
20180407,CWS,DET,4.5,2.38,6.0,45.1,1.12,3.83,8.0,164.2,0.8202,0.8215999999999999,0.7931999999999999,0.8215999999999999,1,0,0.5,0.414,0.42857142857142855,0.5925925925925926,0.333,0.395,0.2857142857142857,0.47530864197530864,0
20180407,MIN,SEA,0.0,3.89,9.0,145.2,2.57,2.53,7.0,32.0,0.8126000000000001,0.843,0.9064,0.843,0,0,0.667,0.525,0.8333333333333334,0.5370370370370371,0.5,0.481,1.3333333333333333,0.5,0
20180407,STL,ARI,7.71,3.98,4.2,171.2,1.59,3.18,5.2,209.1,0.72,0.8846,0.7766,0.8846,1,0,0.429,0.512,0.42857142857142855,0.4506172839506173,0.857,0.574,1.4285714285714286,0.6666666666666666,1
20180407,MIL,CHC,9.53,3.9,5.2,191.1,10.38,3.44,4.1,49.2,0.7908000000000001,0.8488,0.83075,0.8488,1,0,0.571,0.531,0.375,0.7037037037037037,0.5,0.568,0.625,0.6234567901234568,0
20180407,CLE,KC,3.6,4.19,5.0,176.1,1.5,5.38,6.0,154.0,0.38760000000000006,0.6458,0.7176,0.6458,0,0,0.333,0.63,1.4285714285714286,0.6419753086419753,0.25,0.494,1.1428571428571428,0.3765432098765432,0
20180407,SF,LAD,5.06,3.88,5.1,62.2,0.0,3.26,6.0,140.2,0.565,0.8171999999999999,0.48279999999999995,0.8171999999999999,1,0,0.5,0.395,0.7142857142857143,0.46296296296296297,0.286,0.642,1.0,0.5679012345679012,1
20180407,PHI,MIA,13.5,5.12,2.2,72.0,0.0,5.17,6.0,31.1,0.7926,0.6798,0.671,0.6798,0,0,0.333,0.407,0.8571428571428571,0.5123456790123457,0.286,0.475,0.42857142857142855,0.7716049382716049,1
20180407,PIT,CIN,6.35,4.35,5.2,157.1,4.5,4.45,6.0,87.0,0.8263999999999999,0.7682,0.7263999999999999,0.7682,0,0,0.833,0.463,1.1428571428571428,0.6172839506172839,0.2,0.42,0.14285714285714285,0.6790123456790124,1
20180407,HOU,SD,1.29,4.26,7.0,203.0,9.0,5.79,5.0,32.2,0.9827999999999999,0.8954000000000001,0.842,0.8954000000000001,1,0,0.857,0.623,0.5,0.5987654320987654,0.143,0.438,0.25,0.5,0
20180407,TEX,TOR,3.86,2.55,4.2,77.2,7.2,3.09,5.0,201.0,0.7087500000000001,0.76725,0.8634000000000001,0.76725,1,1,0.375,0.481,0.1111111111111111,0.6604938271604939,0.571,0.469,0.125,0.5740740740740741,0
20180407,COL,ATL,3.6,5.05,5.0,51.2,0.0,6.41,3.0,105.1,1.0345,0.8612499999999998,0.9620000000000001,0.8612499999999998,1,0,0.571,0.537,0.75,0.5987654320987654,0.667,0.444,1.7142857142857142,0.4876543209876543,0
