date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_curr_ip,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_curr_ip,away_pitcher_prev_ip,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_curr_hr,home_prev_hr,away_curr_hr,away_prev_hr,home_pitcher_adv,away_pitcher_adv,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,park_rating,fir_result
20170402,TB,NYY,-1,4.02,-1,201.1,-1,3.07,-1,199.2,-1,0.782,-1,0.8075,-1,0.04786556805936265,-1,0.04524738043822612,1,1,-1,0.42,-1,0.5370370370370371,-1,0.519,-1,0.42592592592592593,0.902,1
20170402,ARI,SF,-1,4.37,-1,158.2,-1,2.74,-1,226.1,-1,0.8012,-1,0.7912000000000001,-1,0.043122561885175846,-1,0.026236264086233724,1,1,-1,0.426,-1,0.654320987654321,-1,0.537,-1,0.4012345679012346,1.202,0
20170402,STL,CHC,-1,3.01,-1,197.1,-1,2.44,-1,202.2,-1,0.8211999999999999,-1,0.7272000000000001,-1,0.0315296754321249,-1,0.038796390127588676,1,1,-1,0.531,-1,0.42592592592592593,-1,0.636,-1,0.6728395061728395,0.889,0
20170403,WAS,MIA,-1,3.6,-1,147.1,-1,5.38,-1,189.0,-1,0.8316000000000001,-1,0.78475,-1,0.038590726750590346,-1,0.03958895856064644,1,1,-1,0.586,-1,0.7407407407407407,-1,0.491,-1,0.577639751552795,1.057,0
20170403,NYM,ATL,-1,2.6,-1,183.1,-1,3.21,-1,188.0,-1,0.817,-1,0.8204,-1,0.05022153989149467,-1,0.0329011004728055,1,1,-1,0.537,-1,0.4506172839506173,-1,0.422,-1,0.40372670807453415,0.858,0
20170403,BOS,PIT,-1,3.15,-1,223.0,-1,3.88,-1,116.0,-1,0.8286,-1,0.7802,-1,0.03826922991854351,-1,0.028746266335961102,1,1,-1,0.574,-1,0.7098765432098766,-1,0.481,-1,0.6419753086419753,1.026,0
20170403,MIL,COL,-1,2.81,-1,121.2,-1,4.61,-1,168.0,-1,0.6494,-1,0.9212500000000001,-1,0.04225381496918308,-1,0.05225605846124866,1,1,-1,0.451,-1,0.5432098765432098,-1,0.463,-1,0.6358024691358025,1.094,0
20170403,BAL,TOR,-1,3.61,-1,179.2,-1,3.48,-1,176.0,-1,0.8043999999999999,-1,0.8221999999999999,-1,0.058049525636914824,-1,0.04910148731695396,1,1,-1,0.549,-1,0.5308641975308642,-1,0.549,-1,0.654320987654321,1.026,0
20170403,CIN,PHI,-1,8.4,-1,15.0,-1,3.71,-1,189.0,-1,0.7868,-1,0.7568,-1,0.03377128530458864,-1,0.029026773167758545,1,1,-1,0.42,-1,0.6790123456790124,-1,0.438,-1,0.42592592592592593,1.02,1
20170403,MIN,KC,-1,3.26,-1,188.0,-1,3.51,-1,179.2,-1,0.7922,-1,0.7452,-1,0.04289154089823596,-1,0.042460767031488135,1,1,-1,0.364,-1,0.48148148148148145,-1,0.5,-1,0.5123456790123457,1.095,0
20170403,LAD,SD,-1,1.69,-1,149.0,-1,4.68,-1,117.1,-1,0.8282,-1,0.8624,-1,0.03788579367387347,-1,0.0541062187458355,1,1,-1,0.562,-1,0.6481481481481481,-1,0.42,-1,0.5370370370370371,0.971,1
20170403,TEX,CLE,-1,3.41,-1,100.1,-1,3.14,-1,214.2,-1,0.7786666666666667,-1,0.6202,-1,0.05130373502466526,-1,0.03815843186145555,1,1,-1,0.586,-1,0.5617283950617284,-1,0.584,-1,0.5590062111801242,1.215,0
20170403,HOU,SEA,-1,4.55,-1,168.0,-1,3.82,-1,153.1,-1,0.8241999999999999,-1,0.8496,-1,0.03865270520759376,-1,0.05236387977756442,1,1,-1,0.519,-1,0.5925925925925926,-1,0.531,-1,0.5987654320987654,0.826,1
20170403,OAK,LAA,-1,4.11,-1,186.0,-1,3.21,-1,73.0,-1,0.7928,-1,0.8188000000000001,-1,0.04702190075198137,-1,0.03687722489650106,1,1,-1,0.426,-1,0.3888888888888889,-1,0.457,-1,0.6358024691358025,1.0,0
20170404,CWS,DET,0,3.31,0,201.1,0,3.05,0,227.0,0.0,0.7676000000000001,0.0,0.843,-1,0.03601636281349614,-1,0.05108967825229092,0,1,-1,0.481,-1,0.5061728395061729,-1,0.534,-1,0.4906832298136646,1.0,1
20170404,TB,NYY,0,3.69,0,187.2,0,3.91,0,179.2,1.4000000000000001,0.7719999999999999,0.1875,0.8075,0.08333333333333333,0.038303816137706274,0.0,0.04524738043822612,0,0,1.0,0.42,3.0,0.5370370370370371,0.0,0.519,0.0,0.42592592592592593,0.902,0
20170404,MIL,COL,0,3.97,0,163.1,0,3.54,0,114.1,0.0,0.8061999999999999,0.0,0.9212500000000001,-1,0.042498704149259506,-1,0.05225605846124866,1,0,-1,0.451,0.0,0.5432098765432098,-1,0.463,0.0,0.6358024691358025,1.094,0
20170404,TEX,CLE,0,4.39,0,198.2,0,3.32,0,146.1,0.0,0.7786666666666667,0.0,0.6202,-1,0.05130373502466526,-1,0.03815843186145555,0,0,-1,0.586,0.0,0.5617283950617284,-1,0.584,0.0,0.5590062111801242,1.215,1
20170404,HOU,SEA,0,3.22,0,81.0,0,4.08,0,198.2,0.0,0.8241999999999999,0.0,0.8496,-1,0.03865270520759376,-1,0.05236387977756442,1,1,-1,0.519,1.0,0.5925925925925926,-1,0.531,0.0,0.5987654320987654,0.826,0
20170404,STL,CHC,0,4.63,0,198.1,0,3.1,0,197.1,0.8134,0.8211999999999999,0.9,0.7300000000000001,0.0,0.0315296754321249,0.05,0.041436834450633384,1,1,1.0,0.531,0.0,0.42592592592592593,0.0,0.636,0.0,0.6728395061728395,0.889,0
20170404,ARI,SF,0,5.17,0,155.0,0,2.79,0,219.1,0.5599999999999999,0.8006,0.45,0.8010000000000002,0.04,0.045512594938824466,0.0,0.02979751764748729,0,1,1.0,0.426,0.0,0.654320987654321,0.0,0.537,0.0,0.4012345679012346,1.202,0
20170404,OAK,LAA,0,3.86,0,144.2,0,3.89,0,159.2,0.0,0.7928,0.0,0.8184000000000001,-1,0.04702190075198137,-1,0.040642724010837385,0,0,-1,0.426,0.0,0.3888888888888889,-1,0.457,0.0,0.6358024691358025,1.0,1
20170404,LAD,SD,0,3.5,0,175.0,0,2.52,0,53.2,0.0,0.8014000000000001,0.0,0.7538,-1,0.04371062871852422,-1,0.03244310573943891,1,0,-1,0.562,0.0,0.6481481481481481,-1,0.42,1.0,0.5370370370370371,0.971,1
20170405,MIN,KC,0,5.58,0,61.1,0,3.69,0,195.1,0.6466,0.7734000000000001,0.5833999999999999,0.7452,0.06666666666666667,0.04485089345999816,0.05,0.042460767031488135,0,0,1.0,0.364,0.0,0.48148148148148145,0.0,0.5,0.0,0.5123456790123457,1.095,0
20170405,BAL,TOR,0,4.03,0,109.1,0,3.18,0,195.0,0.7100000000000001,0.792,0.46020000000000005,0.8221999999999999,0.04,0.0535854848367604,0.0,0.04910148731695396,1,0,1.0,0.549,0.0,0.5308641975308642,0.0,0.549,0.0,0.654320987654321,1.026,0
20170405,WAS,MIA,0,2.83,0,210.0,0,3.76,0,191.1,1.2666,0.8316000000000001,0.1875,0.78475,0.06666666666666667,0.038590726750590346,0.0,0.03958895856064644,0,0,1.0,0.586,0.0,0.7407407407407407,0.0,0.491,0.0,0.577639751552795,1.057,1
20170405,NYM,ATL,0,3.05,0,147.2,0,3.43,0,191.1,0.4866,0.817,0.65,0.8204,0.0,0.05022153989149467,0.0,0.0329011004728055,0,0,1.0,0.537,0.0,0.4506172839506173,0.0,0.422,0.0,0.40372670807453415,0.858,0
20170405,BOS,PIT,0,3.34,0,226.1,0,3.38,0,104.0,0.65,0.8096,0.4,0.767,0.05,0.035484757233764076,0.0,0.030245461310490628,0,1,1.0,0.574,0.0,0.7098765432098766,0.0,0.481,0.0,0.6419753086419753,1.026,0
20170405,TB,NYY,0,8.59,0,22.0,0,4.83,0,175.1,1.1625,0.782,0.1875,0.8075,0.0625,0.04786556805936265,0.0,0.04524738043822612,0,0,1.0,0.42,1.5,0.5370370370370371,0.0,0.519,0.0,0.42592592592592593,0.902,1
20170405,TEX,CLE,0,3.32,0,200.1,0,3.87,0,137.1,1.0,0.731,0.64,0.6894,0.16666666666666666,0.04397230676300444,0.06666666666666667,0.04433127136762839,0,1,0.0,0.586,0.0,0.5617283950617284,1.0,0.584,0.5,0.5590062111801242,1.215,1
20170405,MIL,COL,0,4.86,0,127.2,0,3.87,0,158.0,0.7,0.637,0.54175,0.9212500000000001,0.0,0.03911950763601074,0.0,0.05225605846124866,0,1,0.0,0.451,0.0,0.5432098765432098,1.0,0.463,0.0,0.6358024691358025,1.094,0
20170405,HOU,SEA,0,4.24,0,17.0,0,3.79,0,121.0,1.0666,0.8241999999999999,0.5,0.8496,0.16666666666666666,0.03865270520759376,0.0,0.05236387977756442,1,0,1.0,0.519,0.5,0.5925925925925926,0.0,0.531,0.0,0.5987654320987654,0.826,0
20170405,ARI,SF,0,4.22,0,134.1,0,4.08,0,68.1,0.72,0.8012,0.45,0.8010000000000002,0.04,0.043122561885175846,0.0,0.02979751764748729,1,0,1.0,0.426,0.0,0.654320987654321,0.0,0.537,0.0,0.4012345679012346,1.202,0
20170405,OAK,LAA,0,2.15,0,29.1,0,2.34,0,34.2,1.2,0.7811999999999999,0.9832000000000001,0.8188000000000001,0.15,0.04295369156678851,0.05,0.03687722489650106,0,1,1.0,0.426,0.5,0.3888888888888889,0.0,0.457,0.0,0.6358024691358025,1.0,0
20170405,LAD,SD,0,1.83,0,34.1,0,2.76,0,65.1,1.2966000000000002,0.8282,0.6,0.8624,0.04,0.03788579367387347,0.05,0.0541062187458355,1,1,1.0,0.562,0.0,0.6481481481481481,0.0,0.42,1.5,0.5370370370370371,0.971,1
20170406,CIN,PHI,0,0,0,0,0,4.78,0,139.1,0.6900000000000001,0.7868,0.8168,0.6882,0.0,0.03377128530458864,0.05,0.02574135222320002,1,0,0.0,0.42,0.0,0.6790123456790124,1.0,0.438,1.0,0.42592592592592593,1.02,1
20170406,MIN,KC,0,5.07,0,147.1,0,3.83,0,166.2,0.6466,0.7734000000000001,0.5833999999999999,0.7452,0.06666666666666667,0.04485089345999816,0.05,0.042460767031488135,1,0,1.0,0.364,0.0,0.48148148148148145,0.0,0.5,0.0,0.5123456790123457,1.095,0
20170406,MIL,COL,0,4.4,0,151.1,0,0.0,0,0.0,0.9876000000000001,0.46880000000000005,0.71225,0.9212500000000001,0.0,0.027576711250983474,0.0,0.05225605846124866,0,1,0.0,0.451,0.0,0.5432098765432098,1.0,0.463,0.0,0.6358024691358025,1.094,0
20170406,STL,CHC,0,0,0,0,-1,3.35,-1,188.1,0.5718,0.8342,0.4948,0.7272000000000001,0.0,0.03676775402660488,0.0,0.038796390127588676,0,1,0.5,0.531,0.0,0.42592592592592593,0.5,0.636,0.0,0.6728395061728395,0.889,1
20170406,CWS,DET,0,6.77,0,114.1,0,4.43,0,101.2,0.77,0.7676000000000001,1.1534,0.843,0.0,0.03601636281349614,0.11666666666666665,0.05108967825229092,1,0,0.0,0.481,1.0,0.5061728395061729,1.0,0.534,0.0,0.4906832298136646,1.0,0
20170406,LAD,SD,0,4.95,0,40.0,-1,5.06,-1,178.0,1.0998,0.8312000000000002,0.825,0.7538,0.08888888888888888,0.04048883439400672,0.05357142857142857,0.03244310573943891,0,1,0.5,0.562,0.6666666666666666,0.6481481481481481,0.5,0.42,1.0,0.5370370370370371,0.971,0
20170406,OAK,LAA,0,4.31,0,56.1,0,4.17,0,49.2,1.225,0.7518,0.7916000000000001,0.8188000000000001,0.11071428571428572,0.04074267798846824,0.025,0.03687722489650106,1,0,0.5,0.426,0.3333333333333333,0.3888888888888889,0.5,0.457,0.0,0.6358024691358025,1.0,0
20170406,WAS,MIA,0,4.57,0,177.1,0,4.34,0,176.1,1.2666,0.8316000000000001,0.25,0.7402,0.06666666666666667,0.038590726750590346,0.0,0.0302463367969311,1,1,1.0,0.586,0.0,0.7407407407407407,0.0,0.491,1.0,0.577639751552795,1.057,1
20170406,NYM,ATL,0,4.87,0,92.1,0,4.48,0,178.2,0.4366,0.8100000000000002,0.65,0.8204,0.0,0.04947994411653499,0.0,0.0329011004728055,0,1,1.0,0.537,0.0,0.4506172839506173,0.0,0.422,0.0,0.40372670807453415,0.858,0
20170406,TB,TOR,0,3.54,0,89.0,0,4.37,0,204.0,0.865,0.782,0.5668,0.8109999999999999,0.041666666666666664,0.04786556805936265,0.0,0.05373563365841738,1,1,0.5,0.42,1.3333333333333333,0.5370370370370371,0.0,0.549,0.0,0.654320987654321,0.902,0
20170406,HOU,SEA,0,4.06,0,62.0,0,3.54,0,56.0,0.9666,0.8048,0.509,0.8496,0.15,0.03606440702906491,0.0,0.05236387977756442,1,0,1.0,0.519,0.3333333333333333,0.5925925925925926,0.0,0.531,0.0,0.5987654320987654,0.826,1
20170406,ARI,SF,0,4.9,0,174.1,0,3.81,0,203.1,0.8245999999999999,0.7827999999999999,0.8112,0.8010000000000002,0.07936507936507936,0.0361028112507281,0.02,0.02979751764748729,0,1,0.5,0.426,0.0,0.654320987654321,0.5,0.537,0.0,0.4012345679012346,1.202,0
20170407,PIT,ATL,0,3.06,0,64.2,0,4.31,0,123.1,0.3362,0.7817999999999999,0.6756,0.8204,0.0,0.03069404030856384,0.0,0.0329011004728055,1,0,0.0,0.481,0.0,0.6419753086419753,0.5,0.422,0.0,0.40372670807453415,0.948,0
20170407,DET,BOS,0,3.06,0,159.0,0,3.33,0,156.2,1.1534,0.843,0.3522,0.787,0.11666666666666665,0.05108967825229092,0.027777777777777776,0.03180865897450733,1,0,1.0,0.534,0.0,0.4906832298136646,1.0,0.574,0.0,0.7098765432098766,1.169,1
20170407,PHI,WAS,0,4.12,0,131.0,0,2.96,0,228.0,0.7712000000000001,0.7568,1.1314,0.8316000000000001,0.02222222222222222,0.029026773167758545,0.05714285714285714,0.038590726750590346,0,0,0.5,0.438,1.0,0.42592592592592593,1.0,0.586,0.3333333333333333,0.7407407407407407,1.073,1
20170407,COL,LAD,0,0.0,0,0.0,0,11.57,0,4.2,0.663,0.9212500000000001,0.9119999999999999,0.7825,0.0,0.05225605846124866,0.027777777777777776,0.04427145974185544,0,0,0.667,0.463,0.0,0.6358024691358025,0.667,0.562,0.5,0.6481481481481481,1.332,1
20170407,SD,SF,0,5.71,0,146.2,-1,5.64,-1,89.1,0.6752,0.7538,0.8808,0.7342,0.03484848484848485,0.03244310573943891,0.04945054945054945,0.02506959306837463,0,1,0.333,0.42,0.75,0.5370370370370371,0.333,0.537,0.0,0.4012345679012346,0.828,1
20170407,BAL,NYY,-1,5.32,-1,142.0,0,5.83,0,71.0,0.8737999999999999,0.8043999999999999,0.683,0.8075,0.075,0.058049525636914824,0.022727272727272728,0.04524738043822612,1,0,1.0,0.549,0.0,0.5308641975308642,0.333,0.519,0.0,0.42592592592592593,1.026,1
20170407,NYM,MIA,0,0.0,0,0.0,0,4.96,0,123.1,0.2988,0.8100000000000002,0.2582,0.8019999999999999,0.0,0.04947994411653499,0.0,0.03792116684851715,0,1,0.5,0.537,0.0,0.4506172839506173,0.0,0.491,0.6666666666666666,0.577639751552795,0.858,1
20170407,TB,TOR,0,4.37,0,127.2,0,2.92,0,49.1,0.8026666666666666,0.7213333333333333,0.4404,0.8221999999999999,0.037037037037037035,0.04113128763987658,0.0,0.04910148731695396,0,0,0.667,0.42,1.0,0.5370370370370371,0.0,0.549,0.0,0.654320987654321,0.902,1
20170407,TEX,OAK,-1,5.07,-1,119.0,0,6.66,0,24.1,1.0666666666666667,0.7786666666666667,0.7622,0.7928,0.08333333333333333,0.05130373502466526,0.07484848484848484,0.04702190075198137,1,1,0.0,0.586,0.6666666666666666,0.5617283950617284,0.333,0.426,0.25,0.3888888888888889,1.215,1
20170407,MIL,CHC,0,4.63,0,179.0,0,11.91,0,11.1,1.1276,0.6494,0.4948,0.7272000000000001,0.051515151515151514,0.033803051975346464,0.0,0.038796390127588676,1,0,0.333,0.451,0.0,0.5432098765432098,0.5,0.636,0.0,0.6728395061728395,1.094,0
20170407,CWS,MIN,0,4.95,0,107.1,0,5.95,0,59.0,0.77,0.7676000000000001,0.8534,0.7932,0.0,0.03601636281349614,0.03333333333333333,0.04170340572513838,0,1,0.0,0.481,0.5,0.5061728395061729,1.0,0.364,0.0,0.48148148148148145,1.0,1
20170407,HOU,KC,0,4.48,0,168.2,0,2.25,0,12.0,0.6626000000000001,0.8241999999999999,0.5412,0.7452,0.05076923076923077,0.03865270520759376,0.025,0.042460767031488135,1,1,1.0,0.519,0.5,0.5925925925925926,0.0,0.5,0.0,0.5123456790123457,0.826,0
20170407,STL,CIN,0,4.7,0,176.1,0,0.0,0,0.0,0.5391999999999999,0.8238,0.692,0.7936,0.0,0.03609355820752163,0.02857142857142857,0.03334154803658822,1,1,0.5,0.531,1.0,0.42592592592592593,0.5,0.42,0.0,0.6790123456790124,0.889,0
20170407,ARI,CLE,0,6.09,0,102.0,0,4.34,0,180.1,0.72,0.8006,0.7886,0.6202,0.05095238095238095,0.045512594938824466,0.09166666666666666,0.03815843186145555,1,0,0.667,0.426,0.0,0.654320987654321,1.0,0.584,0.3333333333333333,0.5590062111801242,1.202,1
20170407,LAA,SEA,0,4.21,0,25.2,0,5.43,0,117.2,0.7966000000000001,0.8188000000000001,0.5416000000000001,0.8496,0.015384615384615385,0.03687722489650106,0.013333333333333332,0.05236387977756442,1,1,0.667,0.457,0.0,0.6358024691358025,0.0,0.531,0.0,0.5987654320987654,1.0,1
20170408,DET,BOS,0,4.89,0,105.0,0,4.71,0,107.0,0.8719999999999999,0.843,0.3416,0.6456,0.065,0.05108967825229092,0.027777777777777776,0.022941663900615705,1,1,0.5,0.534,0.3333333333333333,0.4906832298136646,1.0,0.574,0.0,0.7098765432098766,1.169,0
20170408,CWS,MIN,0,3.73,0,135.0,0,7.71,0,2.1,0.6952,0.7676000000000001,0.9794,0.7820000000000001,0.0,0.03601636281349614,0.02222222222222222,0.041404790186473986,1,0,0.5,0.481,0.6666666666666666,0.5061728395061729,1.0,0.364,0.0,0.48148148148148145,1.0,1
