,p_c_1,p_c_2,p_c_3,p_c_4,p_c_5,p_c_6,p_c_7,p_c_8,p_c_9,p_c_10,p_c_11,p_c_12,p_c_13,p_c_14,p_c_15,p_c_16,p_c_17,p_c_18,p_c_19,p_c_20,p_c_21,p_c_22,p_c_23,p_c_24,label
0,-1.6486187241885106,4.883662422028082,-0.36173883121394323,0.3976447551409334,2.5640774740094407,0.3666138661452743,1.1068227613805064,-0.09663267443653532,-0.6854230770801519,1.3371003457520274,-0.6993649391982655,-0.27376787435368427,0.27505683780716517,1.326205852180597,0.1328994265403093,-1.092395105331554,0.48660150501111465,-1.214185326110865,-1.8631114485497784,-0.3394645852553408,1.1870134230908376,0.45911371902065634,-0.5463518346377122,1.3188750503795226,1
1,0.8659814176586224,3.375545621225556,-1.5581037144483718,2.158485005233385,-0.1251791319109755,-0.38657005035410774,0.43834954638256146,0.14814342279100878,-0.6574812571626917,1.8869489907320087,-0.38642812838840884,0.9895575318166955,0.4141226005198516,-0.14547833373646463,-0.07537960814375838,-1.258590079302779,-1.0756518705324756,0.008099021606434621,-0.2960475548457157,0.49796701490018996,1.3134747742688617,-0.23345413203090773,-0.019100120593134762,0.36933735805964596,1
2,2.4615462552886798,-5.433305226402831,-1.4473664245167528,-1.583381985277794,-4.492945742095959,1.2179225923506676,-1.0310775602314022,1.7884953558198453,1.210457053079615,0.6117380085503137,0.41186635933150356,0.010245570636142214,0.6991517649525758,0.9976317191832897,1.788836964975939,-0.6361433245522429,-1.0772245132666274,-0.6857528579326602,-0.621529881283939,0.9731537297166647,-0.9005679008006264,1.198746146437312,-0.031700992169409234,0.8159067546971771,0
3,-2.334015612541422,-0.39970198077801944,0.6983540853992192,-1.0813966365624326,1.1427729258779287,-1.1247381500286453,1.2252802000494663,0.4143807212277958,0.30297211266760726,-1.1964494447452214,1.4856386542780098,0.426626402814811,-0.7324081883256508,0.7539554341230141,0.17725987615077177,0.051249499393698515,-0.4265075342779319,1.645429896307625,-0.20699349504348263,1.341018148060507,-0.2557972446238898,0.30309330732003714,0.5098507789688689,-0.607028336936478,0
4,-2.185264523741863,-0.32526341274135395,1.5030418490211588,0.46448056927564424,1.5433478827039444,-0.294166117130123,2.698363519734564,-0.9057964414747637,2.2388311685319175,-0.8336325735994177,1.4201134059457772,1.5553945518509886,-0.668933491884961,-0.38217925142533465,-0.9620803220243324,1.0056491008928345,-1.4573222622816486,1.6546047903969197,1.7477268638597447,1.3703520662463609,-0.21046429800280247,0.9778353476649206,0.267681451140009,0.30163715457527346,1
5,-0.6590703084275024,-1.947303481872531,-3.3677163111554957,0.18336068433401342,-1.579714105329458,-0.6210501751706528,-0.1673733722749679,0.17412421498748926,0.5072459498317283,0.4978873743668505,-1.5951919007364026,0.0661347837085734,-1.3767005669881163,0.6141663878371508,0.6854057876406386,0.5767316811217923,-1.296821521869026,-1.516072705940224,1.3815504930304328,-0.7955088932390283,1.9667941583536641,-0.8718067922661108,0.5619324466847032,0.7737437560615631,0
6,-1.7912377252064433,-1.2005223759092125,-0.4692136348572631,-1.9440926304446278,0.45035160681063313,0.2687248378796184,-0.9753889343874492,-0.7768045386824983,1.1651552935438803,-0.7198916741184195,-0.18917312173143533,0.5638683894152757,-0.05875101118548533,0.38131614460641194,-0.3004976090566531,1.3899101315177946,0.3386913994091037,-0.7848639407761118,1.7139148942590845,1.6005481694765211,-0.555723646271255,0.5879540699512265,-0.10215693121478184,0.3817183437742534,0
7,3.9342110085679294,3.960716813557543,0.6163593404094486,-1.4385817776073881,1.169793529548251,1.5717021612468602,1.343082908073946,-3.4077835522169626,2.2553958511516066,-1.011099546972596,-0.7472988677638405,-0.06307377450995326,-1.2332487825996261,1.5028083899192721,-1.26371143643646,2.904287404967528,-1.2911978783261107,0.5035333937941358,0.5524706715751718,0.9173082472505789,0.8105378954781389,-1.488236977126781,-0.5611414718086847,0.8619543754613355,0
8,-2.5979311403995595,0.9597885374158164,-0.09514466559030636,0.05929131334356561,1.367641662597418,0.1891895616128544,-0.5767965857491123,-0.21652092933750278,0.5238825032923269,-0.620925642355557,-0.5969398622740077,-0.7341744146649102,-0.42850454024988316,1.406554482837434,-0.4122925027551451,0.3257744461460582,1.2897888928229027,-0.6392891427420274,-0.007649985503772141,1.012581150134191,0.5224388634604588,-0.5975686327448255,0.5359438141036722,-0.09144020992487784,0
9,2.0304903949644775,-3.1325569412967145,-0.9524359453679345,-4.400835600347332,-3.5963164990943324,1.5923023175850726,-0.892119512736593,1.3618279372472313,0.3628654746564986,-1.8879943501312644,0.2551536521735776,-1.1705886825858984,-0.29511621327233944,1.6366719216805725,2.657228509699933,-0.08175509331711531,-0.9582953763290311,0.08922270594579863,-1.1632125945849765,1.2359295986596701,-0.6584167022640849,0.07913310863299694,-0.4413247889446372,1.093215432095906,0
