date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_curr_ip,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_curr_ip,away_pitcher_prev_ip,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_pitcher_adv,away_pitcher_adv,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,fir_result
20170520,CIN,COL,5.27,4,27.1,69.2,3.31,0,49,0,0.8804,0.7808,0.9,0.7808,1,1,0.475,0.42,0.682926829,0.679012346,0.619,0.463,0.697674419,0.635802469,1
20170520,HOU,CLE,5.75,4.48,36,168.2,2.61,5.26,10.1,53,0.8046,0.7946,0.7298,0.7946,1,0,0.707,0.519,0.738095238,0.592592593,0.513,0.584,0.725,0.559006211,0
20170520,DET,TEX,4.47,3.05,48.1,227,3.15,5.07,34.1,119,1.119,0.8412,0.7165,0.8412,1,0,0.513,0.534,0.45,0.49068323,0.524,0.586,0.627906977,0.561728395,1
20170520,NYM,LAA,3.76,0,38.1,0,5.59,4.57,19.1,21.2,0.7564,0.7602,0.7516,0.7602,0,0,0.41,0.537,0.875,0.450617284,0.512,0.457,0.295454545,0.635802469,1
20170520,STL,SF,3.88,3.01,48.2,197.1,5.26,3.81,53,203.1,0.821,0.8226,0.7936,0.8226,1,0,0.553,0.531,0.487179487,0.425925926,0.405,0.537,0.395348837,0.401234568,0
20170520,BAL,TOR,7.19,3.61,41.1,179.2,6.1,6.83,10.1,27.2,0.794,0.8044,0.7926,0.8044,1,0,0.59,0.549,0.475,0.530864198,0.429,0.549,0.511627907,0.654320988,1
20170520,SD,ARI,4.19,5.71,34.1,146.2,4.57,4.9,45.1,174.1,0.7596,0.831,0.8774,0.831,1,0,0.349,0.42,0.454545455,0.537037037,0.571,0.426,0.581395349,0.654320988,1
20170520,SEA,CWS,4.53,5.43,45.2,117.2,5.7,5.08,23.2,118.2,0.8518,0.7688,0.7636,0.7688,1,1,0.476,0.531,0.651162791,0.598765432,0.436,0.481,0.5,0.50617284,1
20170520,LAD,MIA,3.43,3.39,21,77,3.56,3.76,43,191.1,0.7878,0.6386,0.8066,0.6386,1,0,0.571,0.562,0.674418605,0.648148148,0.35,0.491,0.634146341,0.577639752,1
20170521,CIN,COL,6.31,-1,41.1,-1,3.13,0,46,0,0.802,0.7868,0.9145,0.7868,1,0,0.463,0.42,0.666666667,0.679012346,0.628,0.463,0.704545455,0.635802469,1
20170521,NYM,LAA,5.91,5.71,10.2,69.1,4.41,4.21,49,25.2,0.7828,0.764,0.7216,0.764,0,1,0.425,0.537,0.87804878,0.450617284,0.5,0.457,0.288888889,0.635802469,1
20170521,TB,NYY,3.7,4.02,58.1,201.1,4.93,3.91,45.2,179.2,0.826666667,0.778666667,0.9356,0.778666667,0,0,0.5,0.42,0.777777778,0.537037037,0.615,0.519,0.65,0.425925926,1
20170521,PIT,PHI,6.69,4.2,35,70.2,4.5,4.78,16,111,0.7978,0.7542,0.7866,0.7542,1,0,0.429,0.481,0.488372093,0.641975309,0.385,0.438,0.825,0.425925926,0
20170521,ATL,WAS,4.65,4.48,40.2,178.2,3.42,3.6,52.2,147.1,0.7664,0.7828,0.9046,0.7828,1,0,0.436,0.422,0.625,0.403726708,0.61,0.586,0.595238095,0.740740741,0
20170521,BAL,TOR,3.02,6.17,41.2,54,3.6,3.48,55,176,0.761,0.8032,0.7654,0.8032,0,1,0.6,0.549,0.487804878,0.530864198,0.419,0.549,0.522727273,0.654320988,1
20170521,HOU,CLE,4.57,4.06,43.1,62,5.66,3.87,41.1,137.1,0.8056,0.7946,0.746,0.7946,1,0,0.69,0.519,0.720930233,0.592592593,0.525,0.584,0.707317073,0.559006211,0
20170521,MIN,KC,5.23,5.95,43,59,0,0,2,0,0.7946,0.7972,0.7124,0.7972,0,1,0.553,0.364,0.5,0.481481481,0.415,0.5,0.195121951,0.512345679,0
20170521,STL,SF,5.31,4.63,42.1,198.1,4.04,5.64,42.1,89.1,0.6938,0.7978,0.7194,0.7978,0,0,0.538,0.531,0.475,0.425925926,0.419,0.537,0.386363636,0.401234568,0
20170521,CHC,MIL,5.44,3.1,44.2,197.1,3.43,4.4,44.2,151.1,0.8512,0.5796,0.8712,0.5796,0,0,0.512,0.636,0.707317073,0.672839506,0.581,0.451,1.046511628,0.543209877,1
20170521,OAK,BOS,2.12,4.31,46.2,56.1,3.05,4.71,41.1,107,0.7734,0.6734,0.7904,0.6734,1,0,0.452,0.426,0.441860465,0.388888889,0.512,0.574,0.595238095,0.709876543,1
20170521,SEA,CWS,22.5,10.8,2,5,3.47,4.95,46.2,107.1,0.8016,0.7788,0.7586,0.7788,1,0,0.465,0.531,0.636363636,0.598765432,0.45,0.481,0.585365854,0.50617284,1
20170521,LAD,MIA,4.15,4.95,34.2,40,0,3.53,0,86.2,0.794,0.6386,0.8048,0.6386,0,0,0.581,0.562,0.659090909,0.648148148,0.341,0.491,0.642857143,0.577639752,1
20170521,SD,ARI,4.86,2.52,53.2,53.2,1.93,6.39,18.2,74.2,0.7572,0.7008,0.8076,0.7008,0,1,0.341,0.42,0.444444444,0.537037037,0.581,0.426,0.681818182,0.654320988,0
20170521,MIN,KC,5.79,7.71,9.1,2.1,3.03,3.69,35.2,195.1,0.7946,0.7972,0.7124,0.7972,0,1,0.553,0.364,0.5,0.481481481,0.415,0.5,0.195121951,0.512345679,1
20170521,DET,TEX,5.18,4.43,41.2,101.2,2.76,3.41,58.2,100.1,1.0474,0.8412,0.6792,0.8412,0,1,0.5,0.534,0.512195122,0.49068323,0.535,0.586,0.613636364,0.561728395,1
20170522,BAL,MIN,6.52,5.32,38.2,142,8.2,5.07,26.1,147.1,0.7908,0.8044,0.8026,0.8044,1,0,0.61,0.549,0.476190476,0.530864198,0.553,0.364,0.575,0.481481481,0
20170522,PHI,COL,4.53,3.65,45.2,197.1,5.4,4.88,6.2,31.1,0.8052,0.714,0.90825,0.714,1,1,0.375,0.438,0.804878049,0.425925926,0.614,0.463,0.688888889,0.635802469,0
20170522,NYY,KC,3.42,4.83,47.1,175.1,2.03,2.25,48.2,12,0.9426,0.7738,0.7124,0.7738,1,0,0.6,0.519,0.634146341,0.425925926,0.415,0.5,0.23255814,0.512345679,0
20170522,CIN,CLE,4.29,8.4,50.1,15,6.86,4.34,40.2,180.1,0.8916,0.7808,0.741,0.7808,1,0,0.476,0.42,0.674418605,0.679012346,0.537,0.584,0.69047619,0.559006211,1
20170522,TB,LAA,3.16,3.69,37,187.2,3.97,2.91,47.2,46.1,0.8116,0.762,0.7494,0.762,0,1,0.511,0.42,0.782608696,0.537037037,0.489,0.457,0.391304348,0.635802469,1
20170522,ATL,PIT,4.1,4.31,41.2,123.1,2.84,3.88,57,116,0.794,0.7694,0.8094,0.7694,0,1,0.45,0.422,0.609756098,0.403726708,0.442,0.481,0.477272727,0.641975309,0
20170522,CHC,SF,4.37,3.35,47.1,188.1,4.15,1.06,34.2,17,0.777,0.88575,0.7624,0.88575,0,1,0.512,0.636,0.761904762,0.672839506,0.432,0.537,0.377777778,0.401234568,1
20170522,HOU,DET,1.1,3.69,16.1,31.2,2.72,3.06,53,159,0.7956,0.7946,1.0594,0.7946,1,1,0.674,0.519,0.704545455,0.592592593,0.512,0.534,0.523809524,0.49068323,1
20170522,ARI,CWS,3.09,4.37,58.1,158.2,4.29,3.73,50.1,135,0.8526,0.7636,0.7826,0.7636,0,1,0.591,0.426,0.666666667,0.654320988,0.463,0.481,0.69047619,0.50617284,0
20170523,BAL,MIN,2.97,4.03,57.2,109.1,2.07,3.26,61,188,0.791,0.8044,0.8242,0.8044,1,0,0.595,0.549,0.465116279,0.530864198,0.55,0.364,0.56097561,0.481481481,0
20170523,CHC,SF,3.57,2.44,53,202.2,4.5,2.79,58,219.1,0.873,0.5796,0.7232,0.5796,0,1,0.524,0.636,0.744186047,0.672839506,0.422,0.537,0.391304348,0.401234568,1
20170523,PHI,COL,4.5,5.54,36,63.1,4.34,5.23,29,20.2,0.784,0.7116,0.83525,0.7116,0,1,0.366,0.438,0.785714286,0.425925926,0.622,0.463,0.673913043,0.635802469,0
20170523,NYY,KC,4.81,0,39.1,0,2.97,3.51,57.2,179.2,0.9378,0.6888,0.7236,0.6888,0,0,0.61,0.519,0.619047619,0.425925926,0.419,0.5,0.227272727,0.512345679,0
20170523,WAS,SEA,7.47,3.44,15.2,104.2,2.25,8.39,16,24.2,0.9474,0.826,0.8514,0.826,1,0,0.605,0.586,0.581395349,0.740740741,0.444,0.531,0.622222222,0.598765432,0
20170523,NYM,SD,5.56,4.87,45.1,92.1,4.78,4.68,52.2,117.1,0.768,0.7602,0.7254,0.7602,0,1,0.429,0.537,0.857142857,0.450617284,0.348,0.42,0.434782609,0.537037037,1
20170523,BOS,TEX,4.23,3.15,55.1,223,2.45,5.98,40.1,52.2,0.7938,0.845,0.7185,0.845,1,0,0.512,0.574,0.627906977,0.709876543,0.533,0.586,0.622222222,0.561728395,0
20170523,CIN,CLE,5.17,0,40,0,2.6,3.32,52,146.1,0.875,0.7876,0.7394,0.7876,1,0,0.465,0.42,0.681818182,0.679012346,0.548,0.584,0.674418605,0.559006211,1
20170523,TB,LAA,3.67,8.59,56.1,22,4.47,3.89,50.1,159.2,0.8026,0.762,0.7698,0.762,0,1,0.5,0.42,0.808510638,0.537037037,0.5,0.457,0.404255319,0.635802469,1
20170523,ATL,PIT,4.12,4.46,48,169.2,7.34,4.24,34.1,23.1,0.6466,0.7694,0.7812,0.7694,0,1,0.439,0.422,0.595238095,0.403726708,0.455,0.481,0.466666667,0.641975309,1
20170523,MIL,TOR,3.86,4.63,44.1,179,3.41,3.06,31.2,67.2,0.8644,0.6494,0.7454,0.6494,0,1,0.568,0.451,1.022727273,0.543209877,0.422,0.549,0.577777778,0.654320988,0
20170523,HOU,DET,2.65,3.22,54.1,81,6.25,4.89,44.2,105,0.83,0.7712,0.9192,0.7712,1,1,0.659,0.519,0.711111111,0.592592593,0.5,0.534,0.511627907,0.49068323,0
20170523,ARI,CWS,4.56,5.17,51.1,155,7.64,0,35.1,0,0.90725,0.82175,0.668,0.82175,0,1,0.578,0.426,0.652173913,0.654320988,0.476,0.481,0.674418605,0.50617284,1
20170523,OAK,MIA,2.83,6.02,47.2,46.1,1.91,6.13,33,83.2,0.8292,0.6996,0.812,0.6996,0,0,0.455,0.426,0.431818182,0.388888889,0.349,0.491,0.627906977,0.577639752,1
20170523,LAD,STL,2.15,1.69,62.2,149,2.78,0,45.1,0,0.8452,0.651,0.8112,0.651,1,1,0.578,0.562,0.688888889,0.648148148,0.537,0.531,0.463414634,0.425925926,1
20170524,BAL,MIN,3.52,3.77,15.1,172,0.59,8.02,15.1,58.1,0.7904,0.8044,0.8252,0.8044,1,0,0.581,0.549,0.454545455,0.530864198,0.561,0.364,0.547619048,0.481481481,1
20170524,MIL,TOR,2.43,4.51,29.2,101.2,3,4.37,57,204,0.848,0.6148,0.7702,0.6148,0,1,0.568,0.451,1,0.543209877,0.422,0.549,0.565217391,0.654320988,0
20170524,OAK,MIA,3.97,5.71,22.2,116.2,4.87,5.38,40.2,189,0.7148,0.778,0.8335,0.778,1,0,0.455,0.426,0.422222222,0.388888889,0.349,0.491,0.636363636,0.577639752,1
20170524,ARI,CWS,4.05,4.44,26.2,75,3.92,3.31,57.1,201.1,0.7732,0.7174,0.7598,0.7174,1,0,0.587,0.426,0.70212766,0.654320988,0.465,0.481,0.659090909,0.50617284,0
20170524,CLE,CIN,6.65,4.26,44.2,190,6.38,0,18.1,0,0.7432,0.7822,0.8806,0.7822,0,1,0.535,0.584,0.681818182,0.559006211,0.477,0.42,0.688888889,0.679012346,0
20170524,PHI,COL,3.44,3.71,49.2,189,5.09,3.87,53,158,0.776,0.7116,0.8335,0.7116,0,1,0.357,0.438,0.76744186,0.425925926,0.63,0.463,0.659574468,0.635802469,0
20170524,NYY,KC,3.64,5.83,47,71,6.2,3.83,40.2,166.2,0.916,0.7738,0.7182,0.7738,1,1,0.619,0.519,0.604651163,0.425925926,0.409,0.5,0.222222222,0.512345679,0
20170524,WAS,SEA,4.73,2.83,51.1,210,1.29,0,7,0,0.9474,0.826,0.804,0.826,1,0,0.605,0.586,0.568181818,0.740740741,0.444,0.531,0.608695652,0.598765432,1
20170524,NYM,SD,6.75,2.42,38.2,44.2,2.7,6.03,13.1,37.1,0.7894,0.7638,0.7254,0.7638,0,1,0.429,0.537,1,0.450617284,0.348,0.42,0.425531915,0.537037037,0
20170524,BOS,TEX,2.19,3.34,65.2,226.1,3.71,4.39,51,198.2,0.6406,0.848,0.69475,0.848,0,0,0.512,0.574,0.613636364,0.709876543,0.533,0.586,0.608695652,0.561728395,0
20170524,TB,LAA,3,3.77,30,90.2,4.01,3.21,51.2,73,0.8054,0.762,0.769,0.762,0,1,0.489,0.42,0.791666667,0.537037037,0.511,0.457,0.4375,0.635802469,1
20170524,ATL,PIT,5.47,3.21,49.1,188,6.04,7.82,25.1,12.2,0.8246,0.7694,0.7988,0.7694,0,0,0.452,0.422,0.581395349,0.403726708,0.444,0.481,0.47826087,0.641975309,0
20170524,CHC,SF,3.35,2.13,45.2,190,5.37,4.08,52,68.1,0.9455,0.651,0.7914,0.651,0,1,0.512,0.636,0.75,0.672839506,0.435,0.537,0.382978723,0.401234568,0
20170524,HOU,DET,4.26,4.24,50.2,17,4.81,3.38,43,69.1,0.8268,0.8078,0.834,0.8078,1,0,0.667,0.519,0.695652174,0.592592593,0.488,0.534,0.5,0.49068323,0
20170524,LAD,STL,2.77,1.83,13,34.1,2.02,4.7,53.1,176.1,0.8452,0.651,0.8112,0.651,1,1,0.578,0.562,0.695652174,0.648148148,0.537,0.531,0.452380952,0.425925926,0
20170525,WAS,SEA,2.86,4.57,56.2,177.1,4.28,3.54,48.1,56,0.9552,0.826,0.8134,0.826,0,0,0.614,0.586,0.644444444,0.740740741,0.435,0.531,0.617021277,0.598765432,0
20170525,ATL,PIT,6.38,3.43,48,191.1,2.63,3.06,61.2,64.2,0.8804,0.7828,0.8106,0.7828,0,1,0.465,0.422,0.568181818,0.403726708,0.435,0.481,0.468085106,0.641975309,0
20170525,PHI,COL,5.98,4.12,43.2,131,6,3.54,48,114.1,0.7452,0.736,0.8935,0.736,0,0,0.349,0.438,0.75,0.425925926,0.638,0.463,0.645833333,0.635802469,0
20170525,TB,LAA,3.75,4.37,50.1,127.2,5.54,5.4,13,26.2,0.80825,0.76875,0.7806,0.76875,0,0,0.479,0.42,0.775510204,0.537037037,0.521,0.457,0.469387755,0.635802469,1
20170525,CHC,SF,2,7.17,9,64,4.57,3.81,61,203.1,0.8686,0.5796,0.7866,0.5796,0,0,0.523,0.636,0.733333333,0.672839506,0.426,0.537,0.375,0.401234568,1
20170525,BOS,TEX,4.97,4.59,38,68.2,4.33,5.59,35.1,38.2,0.801,0.845,0.7148,0.845,0,1,0.523,0.574,0.6,0.709876543,0.522,0.586,0.595744681,0.561728395,1
20170525,NYM,SD,8.1,8.05,16.2,19,0,0,0,0,0.8316,0.7432,0.7138,0.7432,0,1,0.442,0.537,0.977272727,0.450617284,0.34,0.42,0.416666667,0.537037037,1
20170525,MIL,ARI,5.44,3.97,46.1,163.1,3.91,4.9,53,174.1,0.8448,0.6502,0.8434,0.6502,1,1,0.556,0.451,0.97826087,0.543209877,0.596,0.426,0.6875,0.654320988,1
20170525,HOU,DET,5.14,4.48,42,168.2,4.39,3.05,55.1,227,0.8032,0.8046,0.8526,0.8046,1,1,0.674,0.519,0.680851064,0.592592593,0.477,0.534,0.488888889,0.49068323,0
20170525,LAD,STL,5.03,3.5,39.1,175,2.74,5.09,42.2,138,0.879,0.6194,0.8194,0.6194,0,1,0.587,0.562,0.680851064,0.648148148,0.524,0.531,0.441860465,0.425925926,1
20170526,PHI,CIN,3.52,4.78,23,111,6.19,4,32,69.2,0.728,0.7434,0.8792,0.7434,0,1,0.341,0.438,0.733333333,0.425925926,0.478,0.42,0.673913043,0.679012346,1
20170526,PIT,NYM,5.85,4.2,40,70.2,3.56,3.05,55.2,147.2,0.8226,0.7582,0.8338,0.7582,0,0,0.447,0.481,0.458333333,0.641975309,0.432,0.537,0.955555556,0.450617284,0
20170526,NYY,OAK,6.56,3.07,48,199.2,5.24,3.86,34.1,144.2,0.9446,0.6908,0.7376,0.6908,1,0,0.614,0.519,0.590909091,0.425925926,0.457,0.426,0.456521739,0.388888889,0
20170526,WAS,SD,3.02,2.96,59.2,228,5.79,5.71,37.1,146.2,0.9094,0.8052,0.723,0.8052,1,0,0.622,0.586,0.630434783,0.740740741,0.354,0.42,0.448979592,0.537037037,1
20170526,TOR,TEX,6.32,6.83,15.2,27.2,5.02,5.07,37.2,119,0.8498,0.7898,0.70725,0.7898,1,0,0.447,0.549,0.553191489,0.654320988,0.511,0.586,0.583333333,0.561728395,0
20170526,CLE,KC,1.56,5.26,17.1,53,4.06,3.69,37.2,195.1,0.7616,0.7822,0.7072,0.7822,0,1,0.533,0.584,0.666666667,0.559006211,0.413,0.5,0.217391304,0.512345679,0
20170526,BOS,SEA,3.1,4.71,49.1,107,5.84,5.43,49.1,117.2,0.8152,0.824,0.8158,0.824,0,1,0.533,0.574,0.630434783,0.709876543,0.426,0.531,0.604166667,0.598765432,0
20170526,MIA,LAA,3.7,3.76,48.2,191.1,4.77,4.21,54.2,25.2,0.8178,0.7824,0.764,0.7824,0,0,0.356,0.491,0.622222222,0.577639752,0.51,0.457,0.46,0.635802469,1
20170526,MIL,ARI,6,2.81,3,121.2,2.45,6.39,25.2,74.2,0.841,0.6148,0.9014,0.6148,0,1,0.543,0.451,0.957446809,0.543209877,0.604,0.426,0.693877551,0.654320988,0
20170526,HOU,BAL,5.63,4.06,46.1,62,6.65,3.61,47.1,179.2,0.7974,0.8046,0.764,0.8046,1,1,0.66,0.519,0.666666667,0.592592593,0.556,0.549,0.444444444,0.530864198,0
20170526,MIN,TB,3.96,5.58,50,61.1,3.76,4.02,64.2,201.1,0.8302,0.7972,0.83575,0.7972,0,0,0.581,0.364,0.604651163,0.481481481,0.49,0.42,0.8,0.537037037,0
20170526,CWS,DET,4.85,5.08,29.2,118.2,5.36,4.43,47,101.2,0.7872,0.74,0.9266,0.74,1,0,0.444,0.481,0.644444444,0.50617284,0.489,0.534,0.47826087,0.49068323,0
20170526,COL,STL,3.67,0,54,0,3.28,3.01,57.2,197.1,0.899,0.8955,0.796,0.8955,1,0,0.646,0.463,0.632653061,0.635802469,0.535,0.531,0.5,0.425925926,0
20170526,LAD,CHC,1.88,3.73,43,60.1,4.8,3.1,50.2,197.1,0.8174,0.775,0.8668,0.775,0,0,0.574,0.562,0.666666667,0.648148148,0.533,0.636,0.739130435,0.672839506,0
20170526,SF,ATL,4.91,5.64,47.2,89.1,4.07,4.48,48.2,178.2,0.80275,0.85875,0.8878,0.85875,0,1,0.417,0.537,0.387755102,0.401234568,0.455,0.422,0.555555556,0.403726708,0
20170527,NYY,OAK,4.62,3.91,50.2,179.2,5.68,2.15,38,29.1,0.902,0.7738,0.7774,0.7738,0,1,0.614,0.519,0.577777778,0.425925926,0.457,0.426,0.446808511,0.388888889,1
20170527,TOR,TEX,3.3,3.48,62.2,176,2.83,3.41,63.2,100.1,0.7826,0.7562,0.76275,0.7562,1,0,0.447,0.549,0.541666667,0.654320988,0.5,0.586,0.571428571,0.561728395,1
20170527,MIN,TB,4.96,7.71,16.1,2.1,3.14,3.69,43,187.2,0.7908,0.8066,0.758,0.8066,0,1,0.581,0.364,0.590909091,0.481481481,0.5,0.42,0.784313725,0.537037037,0
20170527,CWS,DET,0,10.8,0,1.2,2.55,3.06,60,159,0.7872,0.74,0.8176,0.74,1,0,0.444,0.481,0.630434783,0.50617284,0.478,0.534,0.468085106,0.49068323,0
20170527,BOS,SEA,7.2,0,5,0,0,-1,0,-1,0.7998,0.845,0.823,0.845,0,1,0.543,0.574,0.617021277,0.709876543,0.438,0.531,0.591836735,0.598765432,1
20170527,PHI,CIN,4.7,3.65,51.2,197.1,6.75,-1,46.2,-1,0.7614,0.752,0.8792,0.752,0,1,0.356,0.438,0.717391304,0.425925926,0.478,0.42,0.70212766,0.679012346,1
20170527,WAS,SD,3.28,3.6,60.1,147.1,4.31,2.52,62.2,53.2,0.9274,0.7884,0.711,0.7884,1,0,0.609,0.586,0.638297872,0.740740741,0.367,0.42,0.44,0.537037037,0
20170527,MIL,ARI,4.25,4.4,48.2,151.1,2.82,4.37,67,158.2,0.9896,0.3036,0.878,0.3036,0,1,0.532,0.451,0.9375,0.543209877,0.612,0.426,0.68,0.654320988,0
20170527,CLE,KC,5.55,3.87,47,137.1,2.3,2.25,54.2,12,0.7616,0.7822,0.7072,0.7822,0,0,0.533,0.584,0.652173913,0.559006211,0.413,0.5,0.212765957,0.512345679,1
20170527,MIA,LAA,6.75,3.53,4,86.2,3.81,2.91,54.1,46.1,0.8178,0.7824,0.7758,0.7824,0,1,0.356,0.491,0.695652174,0.577639752,0.5,0.457,0.470588235,0.635802469,1
20170527,CWS,DET,3.13,4.95,54.2,107.1,0,4.6,0,29.1,0.7872,0.74,0.8176,0.74,0,0,0.444,0.481,0.630434783,0.50617284,0.478,0.534,0.468085106,0.49068323,0
20170527,PIT,NYM,3.36,3.88,61.2,116,3.74,0,43.1,0,0.8254,0.7582,0.839,0.7582,0,0,0.458,0.481,0.448979592,0.641975309,0.422,0.537,0.934782609,0.450617284,1
20170527,HOU,BAL,1.84,4.55,63.2,168,2.59,6.17,48.2,54,0.8466,0.8148,0.7562,0.8148,0,0,0.667,0.519,0.653061224,0.592592593,0.556,0.549,0.434782609,0.530864198,1
20170527,LAD,CHC,3.76,4.95,40.2,40,4.82,3.35,52.1,188.1,0.8558,0.7408,0.8672,0.7408,0,0,0.583,0.562,0.653061224,0.648148148,0.543,0.636,0.723404255,0.672839506,0
20170527,COL,STL,3.31,0,51.2,0,4.81,4.63,48.2,198.1,0.88975,0.8955,0.7544,0.8955,0,1,0.633,0.463,0.62,0.635802469,0.523,0.531,0.488888889,0.425925926,0
20170527,SF,ATL,4.1,1.06,41.2,17,3.86,4.31,46.2,123.1,0.73525,0.76175,0.869,0.76175,1,0,0.408,0.537,0.38,0.401234568,0.444,0.422,0.543478261,0.403726708,0
20170528,NYY,OAK,3.35,4.83,53.2,175.1,2.77,4.31,52,56.1,0.893,0.7738,0.8456,0.7738,1,0,0.6,0.519,0.586956522,0.425925926,0.468,0.426,0.4375,0.388888889,0
20170528,TOR,TEX,3.75,3.06,36,67.2,3.18,5.98,45.1,52.2,0.8474,0.7898,0.7165,0.7898,1,0,0.458,0.549,0.530612245,0.654320988,0.49,0.586,0.58,0.561728395,1
20170528,CLE,KC,6.7,4.34,47,180.1,2.92,3.51,64.2,179.2,0.7142,0.6238,0.709,0.6238,0,0,0.522,0.584,0.659574468,0.559006211,0.426,0.5,0.229166667,0.512345679,0
20170528,MIA,LAA,3.08,6.13,38,83.2,3.97,3.89,56.2,159.2,0.8608,0.6542,0.7652,0.6542,0,0,0.37,0.491,0.70212766,0.577639752,0.49,0.457,0.480769231,0.635802469,1
20170528,BOS,SEA,4.35,3.15,62,223,6.3,8.39,20,24.2,0.7974,0.845,0.8386,0.845,1,0,0.553,0.574,0.666666667,0.709876543,0.429,0.531,0.58,0.598765432,0
20170528,PHI,CIN,5.57,5.54,42,63.1,3.99,8.4,56.1,15,0.7554,0.752,0.8708,0.752,0,1,0.348,0.438,0.723404255,0.425925926,0.489,0.42,0.729166667,0.679012346,1
20170528,WAS,SD,5.32,3.44,23.2,104.2,5.91,4.68,53.1,117.1,0.8494,0.7698,0.7604,0.7698,1,1,0.617,0.586,0.625,0.740740741,0.36,0.42,0.431372549,0.537037037,1
20170528,MIN,TB,8.62,5.07,31.1,147.1,3.82,8.59,63.2,22,0.7614,0.7924,0.815,0.7924,0,0,0.568,0.364,0.577777778,0.481481481,0.51,0.42,0.769230769,0.537037037,1
20170528,MIL,ARI,4.2,4.63,49.1,179,4.55,5.17,57.1,155,0.8246,0.6064,0.7918,0.6064,1,1,0.521,0.451,0.918367347,0.543209877,0.62,0.426,0.666666667,0.654320988,1
20170528,HOU,BAL,2.43,3.22,59.1,81,2.17,2.28,29,27.2,0.7806,0.7946,0.7696,0.7946,1,1,0.673,0.519,0.68,0.592592593,0.543,0.549,0.425531915,0.530864198,1
20170528,CWS,DET,4.55,3.73,55.1,135,5.86,4.89,50.2,105,0.7724,0.7994,0.93,0.7994,1,0,0.457,0.481,0.604166667,0.50617284,0.468,0.534,0.448979592,0.49068323,0
20170528,COL,STL,3.86,5.23,35,20.2,2.53,0,53.1,0,0.866,0.8506,0.8226,0.8506,1,1,0.64,0.463,0.607843137,0.635802469,0.511,0.531,0.47826087,0.425925926,0
20170528,SF,ATL,4.64,2.79,64,219.1,4.17,4.46,54,169.2,0.80525,0.787,0.8598,0.787,0,0,0.4,0.537,0.37254902,0.401234568,0.457,0.422,0.531914894,0.403726708,1
20170528,LAD,CHC,2.01,1.69,71.2,149,3.19,2.44,62,202.2,0.8334,0.7324,0.8552,0.7324,0,0,0.592,0.562,0.64,0.648148148,0.532,0.636,0.708333333,0.672839506,0
20170528,PIT,NYM,6.69,4.24,40.1,23.1,5.36,4.87,50.1,92.1,0.817,0.7582,0.7524,0.7582,0,0,0.449,0.481,0.44,0.641975309,0.435,0.537,0.936170213,0.450617284,0
20170529,BAL,NYY,2.92,4.03,64.2,109.1,4.3,0,46,0,0.7424,0.7918,0.889,0.7918,1,0,0.532,0.549,0.458333333,0.530864198,0.609,0.519,0.574468085,0.425925926,1
20170529,CWS,BOS,0.87,0,10.1,0,0,3.99,0,230,0.7544,0.7638,0.6452,0.7638,0,0,0.458,0.481,0.591836735,0.50617284,0.562,0.574,0.653061224,0.709876543,1
20170529,MIN,HOU,1.8,3.26,70,188,0.87,3.69,20.2,31.2,0.826,0.7962,0.7896,0.7962,0,1,0.578,0.364,0.565217391,0.481481481,0.68,0.519,0.666666667,0.592592593,0
20170529,STL,LAD,1.91,4.7,61.1,176.1,4.76,1.83,17,34.1,0.8394,0.8154,0.8112,0.8154,1,0,0.522,0.531,0.468085106,0.425925926,0.6,0.562,0.62745098,0.648148148,0
20170529,COL,SEA,4.5,3.87,60,158,1.38,0,13,0,0.896,0.8955,0.8232,0.8955,1,0,0.627,0.463,0.596153846,0.635802469,0.42,0.531,0.568627451,0.598765432,0
20170529,PIT,ARI,5.93,7.82,30.1,12.2,3.82,4.44,30.2,75,0.7466,0.7454,0.8856,0.7454,0,1,0.46,0.481,0.431372549,0.641975309,0.608,0.426,0.653846154,0.654320988,1
20170529,SF,WAS,5.28,4.08,58,68.1,4.32,2.83,58.1,210,0.7744,0.7686,0.9374,0.7686,1,1,0.412,0.537,0.403846154,0.401234568,0.625,0.586,0.632653061,0.740740741,0
20170529,NYM,MIL,6.45,2.42,44.2,44.2,3.6,4.51,35,101.2,0.8238,0.7384,0.8696,0.7384,0,1,0.426,0.537,0.916666667,0.450617284,0.531,0.451,0.94,0.543209877,0
20170529,CLE,OAK,2.93,3.32,58.1,146.1,0,6.5,0,72,0.7572,0.7822,0.8464,0.7822,0,1,0.511,0.584,0.645833333,0.559006211,0.458,0.426,0.428571429,0.388888889,0
20170529,SD,CHC,4.5,6.03,16,37.1,3.25,2.13,52.2,190,0.7516,0.7326,0.817,0.7326,1,0,0.353,0.42,0.461538462,0.537037037,0.521,0.636,0.693877551,0.672839506,1
20170529,TOR,CIN,3.3,4.37,62.2,204,6.17,0,23.1,0,0.8476,0.7898,0.8772,0.7898,1,1,0.469,0.549,0.54,0.654320988,0.479,0.42,0.734693878,0.679012346,1
