,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,pitcher_adv,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,fir_result
23,20170419,LAD,COL,2.53,1.69,149.0,3.54,3.54,114.1,0,0.8466,0.7648,0.877,0.7648,0.5,0.562,0.46666666700000003,0.648148148,0.643,0.46299999999999997,0.46666666700000003,0.635802469,1
24,20170420,TOR,BOS,3.48,3.48,176.0,1.25,3.34,226.1,1,0.6354,0.745,0.825,0.745,0.154,0.5489999999999999,0.5,0.6543209879999999,0.643,0.574,0.2,0.7098765429999999,0
25,20170420,MIN,CLE,0.41,3.26,188.0,4.26,4.26,190.0,0,0.8066,0.7962,0.6654,0.7962,0.5,0.364,0.571428571,0.481481481,0.5,0.584,0.7142857140000001,0.559006211,0
26,20170420,TB,DET,3.77,3.77,90.2,3.38,3.38,69.1,0,0.670333333,0.789,0.9438,0.789,0.467,0.42,1.125,0.537037037,0.615,0.534,0.28571428600000004,0.49068323,1
27,20170420,HOU,LAA,3.22,3.22,81.0,3.89,3.89,159.2,2,0.7726,0.8156,0.7148,0.8156,0.643,0.519,0.333333333,0.592592593,0.467,0.457,0.1875,0.635802469,1
28,20170420,CIN,BAL,6.0,6.0,15.0,6.17,6.17,54.0,1,0.826,0.7868,0.7695,0.7868,0.643,0.42,0.4,0.6790123459999999,0.667,0.5489999999999999,0.538461538,0.530864198,0
29,20170420,NYM,PHI,2.6,2.6,183.1,4.78,4.78,111.0,0,0.7504,0.8002,0.9216,0.8002,0.5,0.537,0.7333333329999999,0.450617284,0.385,0.43799999999999994,1.357142857,0.425925926,0
30,20170420,ATL,WAS,4.46,4.46,169.2,3.0,3.6,147.1,0,1.0152,0.8032,0.8154,0.8032,0.462,0.42200000000000004,0.428571429,0.403726708,0.615,0.586,0.428571429,0.740740741,0
31,20170420,TEX,KC,5.98,5.98,52.2,1.8,3.51,179.2,1,0.75575,0.784,0.7544,0.784,0.35700000000000004,0.586,0.533333333,0.561728395,0.462,0.5,0.35714285700000004,0.5123456789999999,0
32,20170420,MIL,STL,3.97,3.97,163.1,3.01,3.01,197.1,1,0.9496,0.6494,0.6228,0.6494,0.5329999999999999,0.451,0.8125,0.543209877,0.35700000000000004,0.531,0.666666667,0.425925926,1
33,20170420,SD,ARI,3.6,2.52,53.2,5.17,5.17,155.0,0,0.772,0.8624,0.8282,0.8624,0.33299999999999996,0.42,0.6875,0.537037037,0.667,0.426,0.0625,0.6543209879999999,1
34,20170420,OAK,SEA,6.0,6.0,0.0,0.0,3.79,121.0,2,0.7748,0.7676,0.7024,0.7676,0.429,0.426,0.333333333,0.38888888899999996,0.4,0.531,0.625,0.598765432,1
35,20170421,PIT,NYY,4.24,4.24,23.1,3.91,3.91,179.2,1,0.7148,0.7432,0.9082,0.7432,0.4,0.48100000000000004,0.133333333,0.641975309,0.667,0.519,0.46666666700000003,0.425925926,1
36,20170421,PHI,ATL,3.71,3.71,189.0,3.43,3.43,191.1,0,0.7788,0.736,1.0302,0.736,0.35700000000000004,0.43799999999999994,1.266666667,0.425925926,0.429,0.42200000000000004,0.4,0.403726708,0
37,20170421,BAL,BOS,4.03,4.03,109.1,4.59,4.59,68.2,1,0.6859999999999999,0.7354,0.7908,0.7354,0.6920000000000001,0.5489999999999999,0.5,0.530864198,0.6,0.574,0.1875,0.7098765429999999,0
38,20170421,CIN,CHC,4.0,4.0,69.2,2.44,2.44,202.2,2,0.7832,0.7868,0.7668,0.7868,0.6,0.42,0.375,0.6790123459999999,0.5329999999999999,0.636,0.666666667,0.672839506,0
39,20170421,TB,HOU,8.59,8.59,22.0,4.48,4.48,168.2,1,0.78475,0.782,0.7532,0.782,0.5,0.42,1.117647059,0.537037037,0.667,0.519,0.375,0.592592593,1
40,20170421,NYM,WAS,4.87,4.87,92.1,2.83,2.83,210.0,0,0.7148,0.7428,0.862,0.7428,0.5329999999999999,0.537,0.6875,0.450617284,0.643,0.586,0.4,0.740740741,1
41,20170421,TEX,KC,3.32,3.32,200.1,4.93,4.93,98.2,1,0.6729999999999999,0.778666667,0.6618,0.778666667,0.33299999999999996,0.586,0.5,0.561728395,0.5,0.5,0.333333333,0.5123456789999999,1
42,20170421,CWS,CLE,3.31,3.31,201.1,3.14,3.14,214.2,0,0.6432,0.7638,0.6654,0.7638,0.5,0.48100000000000004,0.571428571,0.50617284,0.5,0.584,0.666666667,0.559006211,0
43,20170421,MIN,DET,5.58,5.58,61.1,3.05,3.05,227.0,1,0.8066,0.7962,0.736,0.7962,0.5,0.364,0.533333333,0.481481481,0.5710000000000001,0.534,0.333333333,0.49068323,0
44,20170421,MIL,STL,4.86,4.86,127.2,4.63,4.63,198.1,1,0.9436,0.6494,0.6572,0.6494,0.5,0.451,0.9411764709999999,0.543209877,0.4,0.531,0.625,0.425925926,0
45,20170421,COL,SF,3.54,3.87,158.0,2.79,2.79,219.1,1,0.89925,0.8955,0.785,0.8955,0.625,0.46299999999999997,0.5,0.635802469,0.375,0.537,0.25,0.40123456799999996,0
46,20170421,ARI,LAD,4.22,4.22,134.1,3.73,3.73,60.1,2,0.8184,0.8012,0.799,0.8012,0.625,0.426,0.058823529000000006,0.6543209879999999,0.5,0.562,0.4375,0.648148148,1
47,20170421,OAK,SEA,3.86,3.86,144.2,4.08,4.08,198.2,2,0.8808,0.6492,0.794,0.6492,0.467,0.426,0.3125,0.38888888899999996,0.43799999999999994,0.531,0.647058824,0.598765432,0
48,20170421,LAA,TOR,4.57,4.57,21.2,6.0,6.0,9.2,2,0.708,0.8188,0.6632,0.8188,0.43799999999999994,0.457,0.176470588,0.635802469,0.214,0.5489999999999999,0.46666666700000003,0.6543209879999999,0
49,20170421,SD,MIA,2.76,2.76,65.1,3.85,3.85,133.1,2,0.7068,0.6532,0.7440000000000001,0.6532,0.375,0.42,0.705882353,0.537037037,0.5329999999999999,0.491,1.0,0.5776397520000001,1
50,20170422,CIN,CHC,7.36,7.36,47.2,3.1,3.1,197.1,1,0.826,0.7996,0.7742,0.7996,0.562,0.42,0.352941176,0.6790123459999999,0.5329999999999999,0.636,0.625,0.672839506,1
51,20170422,MIN,DET,6.0,6.0,2.1,4.43,4.43,101.2,0,0.8368,0.7972,0.6784,0.7972,0.467,0.364,0.5,0.481481481,0.5329999999999999,0.534,0.3125,0.49068323,0
52,20170422,NYM,WAS,3.05,3.05,147.2,1.33,4.57,177.1,1,0.7612,0.745,0.9382,0.745,0.5,0.537,0.705882353,0.450617284,0.667,0.586,0.5,0.740740741,0
53,20170422,PIT,NYY,0.9,3.38,104.0,4.83,4.83,175.1,0,0.7484,0.7716,1.0318,0.7716,0.4,0.48100000000000004,0.25,0.641975309,0.667,0.519,0.4375,0.425925926,1
54,20170422,OAK,SEA,2.15,2.15,29.1,3.54,3.54,56.0,1,0.8158,0.7732,0.7992,0.7732,0.5,0.426,0.294117647,0.38888888899999996,0.41200000000000003,0.531,0.611111111,0.598765432,1
55,20170422,TB,HOU,3.54,3.54,89.0,6.0,6.0,17.0,2,0.799,0.782,0.7176,0.782,0.529,0.42,1.111111111,0.537037037,0.688,0.519,0.352941176,0.592592593,0
56,20170422,PHI,ATL,3.65,3.65,197.1,4.48,4.48,178.2,2,0.7472,0.7356,0.934,0.7356,0.4,0.43799999999999994,1.1875,0.425925926,0.4,0.42200000000000004,0.375,0.403726708,0
57,20170422,BAL,BOS,6.0,6.0,2.1,3.33,3.33,156.2,1,0.6616,0.7354,0.79525,0.7354,0.7140000000000001,0.5489999999999999,0.46666666700000003,0.530864198,0.625,0.574,0.176470588,0.7098765429999999,0
58,20170422,CWS,CLE,5.08,5.08,118.2,3.32,3.32,146.1,1,0.5312,0.7676,0.667,0.7676,0.5,0.48100000000000004,0.533333333,0.50617284,0.5329999999999999,0.584,0.625,0.559006211,1
59,20170422,MIL,STL,4.4,4.4,151.1,6.0,6.0,0.0,1,0.95,0.6494,0.8612,0.6494,0.529,0.451,0.8888888890000001,0.543209877,0.375,0.531,0.588235294,0.425925926,1
60,20170422,TEX,KC,5.59,5.59,38.2,3.69,3.69,195.1,1,0.653333333,0.778666667,0.7972,0.778666667,0.375,0.586,0.470588235,0.561728395,0.467,0.5,0.375,0.5123456789999999,0
61,20170422,ARI,LAD,4.9,4.9,174.1,3.5,3.5,175.0,1,0.7882,0.8006,1.21125,0.8006,0.588,0.426,0.111111111,0.6543209879999999,0.5,0.562,0.529411765,0.648148148,1
62,20170422,COL,SF,6.0,6.0,0.0,4.08,4.08,68.1,2,0.89925,0.8955,0.7924,0.8955,0.625,0.46299999999999997,0.470588235,0.635802469,0.375,0.537,0.235294118,0.40123456799999996,1
63,20170422,SD,MIA,5.06,5.06,178.0,3.76,3.76,191.1,2,0.741,0.6532,0.8168,0.6532,0.41200000000000003,0.42,0.7222222220000001,0.537037037,0.5329999999999999,0.491,0.9375,0.5776397520000001,0
64,20170422,LAA,TOR,4.17,4.17,49.2,6.0,6.0,0.0,1,0.6972,0.8188,0.6866,0.8188,0.41200000000000003,0.457,0.166666667,0.635802469,0.2,0.5489999999999999,0.4375,0.6543209879999999,1
65,20170423,CIN,CHC,6.0,6.0,0.0,3.35,3.35,188.1,0,0.769,0.7734,0.7658,0.7734,0.529,0.42,0.5555555560000001,0.6790123459999999,0.562,0.636,0.764705882,0.672839506,1
66,20170423,TB,HOU,4.37,4.37,127.2,4.06,4.06,62.0,0,0.82075,0.78,0.7406,0.78,0.5,0.42,1.052631579,0.537037037,0.706,0.519,0.333333333,0.592592593,1
67,20170423,PHI,ATL,5.54,5.54,63.1,4.31,4.31,123.1,0,0.8792,0.6426,0.9532,0.6426,0.43799999999999994,0.43799999999999994,1.117647059,0.425925926,0.375,0.42200000000000004,0.352941176,0.403726708,0
68,20170423,BAL,BOS,3.61,3.61,179.2,4.71,4.71,107.0,1,0.7034,0.7354,0.7678,0.7354,0.733,0.5489999999999999,0.4375,0.530864198,0.588,0.574,0.166666667,0.7098765429999999,1
69,20170423,PIT,NYY,2.25,3.06,64.2,6.0,6.0,0.0,1,0.731,0.7432,0.8896,0.7432,0.43799999999999994,0.48100000000000004,0.294117647,0.641975309,0.625,0.519,0.41176470600000004,0.425925926,1
70,20170423,MIL,STL,4.63,4.63,179.0,0.84,4.7,176.1,1,0.9382,0.491,0.6612,0.491,0.5,0.451,0.894736842,0.543209877,0.41200000000000003,0.531,0.5555555560000001,0.425925926,1
71,20170423,CWS,CLE,4.95,4.95,107.1,3.87,3.87,137.1,1,0.5152,0.7676,0.5870000000000001,0.7676,0.467,0.48100000000000004,0.5,0.50617284,0.562,0.584,0.705882353,0.559006211,1
72,20170423,MIN,DET,5.07,5.07,147.1,3.06,3.06,159.0,1,0.7756,0.7962,0.6944,0.7962,0.5,0.364,0.470588235,0.481481481,0.5,0.534,0.294117647,0.49068323,1
73,20170423,TEX,KC,3.28,3.41,100.1,3.83,3.83,166.2,1,0.733,0.779,0.6518,0.779,0.41200000000000003,0.586,0.444444444,0.561728395,0.43799999999999994,0.5,0.352941176,0.5123456789999999,0
74,20170423,COL,SF,6.0,6.0,0.0,3.81,3.81,203.1,0,0.89725,0.8955,0.83,0.8955,0.647,0.46299999999999997,0.611111111,0.635802469,0.353,0.537,0.222222222,0.40123456799999996,1
75,20170423,LAA,TOR,5.4,5.4,26.2,4.05,4.37,204.0,1,0.6968,0.8078,0.6696,0.8078,0.389,0.457,0.21052631600000002,0.635802469,0.25,0.5489999999999999,0.470588235,0.6543209879999999,0
76,20170423,OAK,SEA,4.31,4.31,56.1,5.43,5.43,117.2,0,0.8364,0.6552,0.5954,0.6552,0.529,0.426,0.444444444,0.38888888899999996,0.389,0.531,0.6315789470000001,0.598765432,1
77,20170423,ARI,LAD,6.09,6.09,102.0,4.95,4.95,40.0,0,0.8686,0.8056,0.7986,0.8056,0.611,0.426,0.263157895,0.6543209879999999,0.47100000000000003,0.562,0.5555555560000001,0.648148148,1
78,20170423,SD,MIA,5.71,5.71,146.2,4.34,4.34,176.1,2,0.7509999999999999,0.8268,0.8032,0.8268,0.444,0.42,0.684210526,0.537037037,0.5,0.491,0.882352941,0.5776397520000001,1
79,20170423,NYM,WAS,6.0,6.0,0.0,2.96,2.96,228.0,0,0.7968,0.7684,0.9306,0.7684,0.47100000000000003,0.537,0.666666667,0.450617284,0.688,0.586,0.470588235,0.740740741,1
80,20170424,BAL,TB,5.32,5.32,142.0,3.2,4.02,201.1,1,0.7684,0.8044,0.80475,0.8044,0.75,0.5489999999999999,0.41176470600000004,0.530864198,0.526,0.42,1.2,0.537037037,1
